Time 	Distance	 Laps	 µ	FrictionForce
1466,708	36,6614189147949	1931,42859	0,37181	1,11543
1466,808	36,6641273498535	1931,57141	0,44773	1,34318
1466,908	36,6668395996094	1931,71423	0,44648	1,33943
1467,008	36,6695518493652	1931,85718	0,44369	1,33107
1467,108	36,6722640991211	1932,00000	0,49398	1,48194
1467,208	36,6746368408203	1932,12500	0,40695	1,22085
1467,308	36,6770095825195	1932,25000	0,30945	0,92836
1467,408	36,6793823242188	1932,37500	0,36787	1,10361
1467,508	36,681755065918	1932,50012	0,36240	1,08720
1467,608	36,6841278076172	1932,62500	0,50087	1,50262
1467,708	36,6865005493164	1932,75000	0,42443	1,27330
1467,808	36,6888732910156	1932,87500	0,45040	1,35120
1467,908	36,6912460327148	1933,00000	0,49210	1,47631
1468,008	36,6936187744141	1933,12512	0,35763	1,07289
1468,108	36,6959915161133	1933,25012	0,30508	0,91525
1468,208	36,6983642578125	1933,37500	0,38837	1,16511
1468,308	36,7007369995117	1933,50000	0,41613	1,24839
1468,408	36,7031059265137	1933,62500	0,46812	1,40437
1468,508	36,7054786682129	1933,75012	0,44560	1,33679
1468,608	36,7078514099121	1933,87500	0,47471	1,42414
1468,708	36,7102241516113	1934,00000	0,43957	1,31870
1468,808	36,7129364013672	1934,14282	0,32232	0,96698
1468,908	36,715648651123	1934,28564	0,34390	1,03169
1469,008	36,7183609008789	1934,42871	0,36657	1,09971
1469,108	36,7210693359375	1934,57153	0,47484	1,42453
1469,208	36,7237815856934	1934,71436	0,42464	1,27393
1469,308	36,7264938354492	1934,85718	0,45350	1,36050
1469,408	36,7292060852051	1935,00000	0,49901	1,49703
1469,508	36,7315788269043	1935,12512	0,37375	1,12124
1469,608	36,7339515686035	1935,25012	0,30859	0,92578
1469,708	36,7363243103027	1935,37500	0,38648	1,15945
1469,808	36,738697052002	1935,50000	0,37291	1,11872
1469,908	36,7410697937012	1935,62500	0,49959	1,49878
1470,008	36,7434425354004	1935,75012	0,42477	1,27432
1470,108	36,7458152770996	1935,87500	0,46238	1,38715
1470,208	36,7481880187988	1936,00000	0,47577	1,42732
1470,308	36,7509002685547	1936,14282	0,32695	0,98084
1470,408	36,7536125183105	1936,28564	0,31965	0,95896
1470,508	36,7563247680664	1936,42871	0,38171	1,14514
1470,608	36,759033203125	1936,57153	0,44067	1,32200
1470,708	36,7617454528809	1936,71436	0,44168	1,32505
1470,808	36,7644577026367	1936,85718	0,45348	1,36043
1470,908	36,7671699523926	1937,00000	0,48781	1,46343
1471,008	36,7695426940918	1937,12512	0,40240	1,20719
1471,108	36,771915435791	1937,25012	0,31870	0,95611
1471,208	36,7742881774902	1937,37500	0,35667	1,07001
1471,308	36,7766609191895	1937,50000	0,36968	1,10903
1471,408	36,7790336608887	1937,62500	0,50499	1,51498
1471,508	36,7814064025879	1937,75012	0,40604	1,21812
1471,608	36,7837791442871	1937,87500	0,46037	1,38110
1471,708	36,7861518859863	1938,00000	0,48920	1,46759
1471,808	36,7885246276855	1938,12500	0,34368	1,03103
1471,908	36,7908973693848	1938,24988	0,31965	0,95895
1472,008	36,793270111084	1938,37500	0,38228	1,14684
1472,108	36,7956428527832	1938,50000	0,40608	1,21825
1472,208	36,7980155944824	1938,62500	0,48155	1,44466
1472,308	36,8003883361816	1938,74988	0,44559	1,33677
1472,408	36,8027610778809	1938,87488	0,46466	1,39399
1472,508	36,8051338195801	1939,00000	0,45189	1,35567
1472,608	36,8078460693359	1939,14282	0,31259	0,93776
1472,708	36,8105583190918	1939,28564	0,34043	1,02129
1472,808	36,8132705688477	1939,42847	0,38359	1,15078
1472,908	36,8159790039063	1939,57129	0,46774	1,40324
1473,008	36,8186912536621	1939,71436	0,42013	1,26039
1473,108	36,821403503418	1939,85718	0,46851	1,40554
1473,208	36,8241157531738	1940,00000	0,48595	1,45786
1473,308	36,826488494873	1940,12500	0,36576	1,09729
1473,408	36,8288612365723	1940,24988	0,32841	0,98523
1473,508	36,8312339782715	1940,37500	0,36813	1,10438
1473,608	36,8336067199707	1940,50000	0,38856	1,16568
1473,708	36,8359794616699	1940,62500	0,50826	1,52477
1473,808	36,8383522033691	1940,74988	0,41592	1,24777
1473,908	36,8407249450684	1940,87488	0,47128	1,41383
1474,008	36,8430976867676	1941,00000	0,48160	1,44479
1474,108	36,8458099365234	1941,14282	0,30480	0,91439
1474,208	36,8485221862793	1941,28564	0,34104	1,02313
1474,308	36,8512344360352	1941,42847	0,38708	1,16123
1474,408	36,8539428710938	1941,57129	0,42320	1,26961
1474,508	36,8566551208496	1941,71436	0,45911	1,37734
1474,608	36,8593673706055	1941,85718	0,45783	1,37348
1474,708	36,8620796203613	1942,00000	0,47639	1,42918
1474,808	36,8644523620605	1942,12500	0,40972	1,22917
1474,908	36,8668251037598	1942,24988	0,31707	0,95122
1475,008	36,869197845459	1942,37500	0,34836	1,04508
1475,108	36,8715667724609	1942,50000	0,39167	1,17501
1475,208	36,8739395141602	1942,62500	0,50058	1,50174
1475,308	36,8763122558594	1942,74988	0,40155	1,20466
1475,408	36,8786849975586	1942,87488	0,47754	1,43262
1475,508	36,8810577392578	1943,00000	0,47958	1,43873
1475,608	36,8837699890137	1943,14282	0,33130	0,99389
1475,708	36,8864822387695	1943,28564	0,34031	1,02094
1475,808	36,8891944885254	1943,42847	0,36356	1,09068
1475,908	36,891902923584	1943,57129	0,41265	1,23795
1476,008	36,8946151733398	1943,71436	0,48920	1,46760
1476,108	36,8973274230957	1943,85718	0,43373	1,30118
1476,208	36,9000396728516	1944,00000	0,47083	1,41249
1476,308	36,9024124145508	1944,12500	0,44967	1,34900
1476,408	36,90478515625	1944,24988	0,29598	0,88793
1476,508	36,9071578979492	1944,37500	0,35328	1,05985
1476,608	36,9095306396484	1944,50000	0,38722	1,16166
1476,708	36,9119033813477	1944,62500	0,45757	1,37270
1476,808	36,9142761230469	1944,74988	0,43305	1,29916
1476,908	36,9166488647461	1944,87488	0,46740	1,40220
1477,008	36,9190216064453	1945,00000	0,47418	1,42255
1477,108	36,9213943481445	1945,12500	0,36851	1,10552
1477,208	36,9237670898438	1945,25000	0,32633	0,97900
1477,308	36,926139831543	1945,37500	0,35541	1,06622
1477,408	36,9285125732422	1945,49988	0,41079	1,23237
1477,508	36,9308853149414	1945,62500	0,49923	1,49770
1477,608	36,9332580566406	1945,75000	0,40778	1,22335
1477,708	36,9356307983398	1945,87500	0,48055	1,44164
1477,808	36,9380035400391	1946,00000	0,46586	1,39757
1477,908	36,9407157897949	1946,14282	0,29737	0,89211
1478,008	36,9434280395508	1946,28577	0,36283	1,08849
1478,108	36,9461402893066	1946,42859	0,37112	1,11337
1478,208	36,9488487243652	1946,57141	0,43144	1,29431
1478,308	36,9515609741211	1946,71423	0,46490	1,39471
1478,408	36,954273223877	1946,85706	0,44076	1,32227
1478,508	36,9569854736328	1947,00000	0,47222	1,41666
1478,608	36,959358215332	1947,12500	0,41333	1,23998
1478,708	36,9617309570313	1947,25000	0,30370	0,91109
1478,808	36,9641036987305	1947,37500	0,36301	1,08904
1478,908	36,9664764404297	1947,49988	0,39621	1,18862
1479,008	36,9688491821289	1947,62500	0,48680	1,46039
1479,108	36,9712219238281	1947,75000	0,40901	1,22703
1479,208	36,9735946655273	1947,87500	0,48116	1,44348
1479,308	36,9759674072266	1948,00000	0,46459	1,39378
1479,408	36,9786796569824	1948,14282	0,33302	0,99907
1479,508	36,9813919067383	1948,28577	0,34739	1,04218
1479,608	36,9841041564941	1948,42859	0,35095	1,05284
1479,708	36,9868125915527	1948,57141	0,43883	1,31648
1479,808	36,9895248413086	1948,71423	0,47702	1,43107
1479,908	36,9922370910645	1948,85706	0,42562	1,27687
1480,008	36,9949493408203	1949,00000	0,47999	1,43997
1480,108	36,9973220825195	1949,12500	0,43912	1,31735
1480,208	36,9996948242188	1949,25000	0,28924	0,86773
1480,308	37,002067565918	1949,37500	0,37776	1,13329
1480,408	37,0044403076172	1949,49988	0,37706	1,13118
1480,508	37,0068130493164	1949,62500	0,46751	1,40252
1480,608	37,0091857910156	1949,75000	0,44342	1,33025
1480,708	37,0115585327148	1949,87500	0,45572	1,36715
1480,808	37,0139312744141	1950,00000	0,47168	1,41503
1480,908	37,0163040161133	1950,12500	0,37451	1,12354
1481,008	37,0186767578125	1950,25012	0,30977	0,92930
1481,108	37,0210494995117	1950,37500	0,36371	1,09114
1481,208	37,0234222412109	1950,50000	0,42448	1,27344
1481,308	37,0257949829102	1950,62500	0,47498	1,42493
1481,408	37,0281677246094	1950,74988	0,42353	1,27059
1481,508	37,0305404663086	1950,87500	0,48606	1,45819
1481,608	37,0329132080078	1951,00000	0,44514	1,33543
1481,708	37,0356254577637	1951,14282	0,30692	0,92075
1481,808	37,0383338928223	1951,28564	0,36576	1,09729
1481,908	37,0410461425781	1951,42847	0,35554	1,06663
1482,008	37,043758392334	1951,57153	0,45566	1,36698
1482,108	37,0464706420898	1951,71436	0,45477	1,36431
1482,208	37,0491790771484	1951,85718	0,43386	1,30158
1482,308	37,0518913269043	1952,00000	0,48972	1,46916
1482,408	37,0542640686035	1952,12500	0,39880	1,19641
1482,508	37,0566368103027	1952,25012	0,28881	0,86643
1482,608	37,059009552002	1952,37500	0,38157	1,14472
1482,708	37,0613822937012	1952,50000	0,38783	1,16348
1482,808	37,0637550354004	1952,62500	0,48078	1,44235
1482,908	37,0661277770996	1952,74988	0,42692	1,28075
1483,008	37,0685005187988	1952,87500	0,46764	1,40293
1483,108	37,070873260498	1953,00000	0,46348	1,39043
1483,208	37,0735855102539	1953,14282	0,33864	1,01591
1483,308	37,0762977600098	1953,28564	0,32971	0,98914
1483,408	37,0790100097656	1953,42847	0,35654	1,06961
1483,508	37,0817184448242	1953,57153	0,44763	1,34288
1483,608	37,0844306945801	1953,71436	0,45344	1,36033
1483,708	37,0871429443359	1953,85718	0,43519	1,30556
1483,808	37,0898551940918	1954,00000	0,48795	1,46386
1483,908	37,092227935791	1954,12500	0,41609	1,24826
1484,008	37,0946006774902	1954,25012	0,29534	0,88603
1484,108	37,0969734191895	1954,37500	0,37512	1,12535
1484,208	37,0993461608887	1954,50000	0,36061	1,08182
1484,308	37,1017189025879	1954,62500	0,48700	1,46099
1484,408	37,1040916442871	1954,74988	0,43950	1,31851
1484,508	37,1064643859863	1954,87500	0,44748	1,34243
1484,608	37,1088371276855	1955,00000	0,48294	1,44882
1484,708	37,1112098693848	1955,12500	0,36667	1,10000
1484,808	37,113582611084	1955,25000	0,29758	0,89273
1484,908	37,1159553527832	1955,37500	0,38242	1,14725
1485,008	37,1183280944824	1955,50012	0,41606	1,24819
1485,108	37,1207008361816	1955,62500	0,46629	1,39888
1485,208	37,1230735778809	1955,75000	0,43904	1,31711
1485,308	37,1254463195801	1955,87500	0,47591	1,42774
1485,408	37,1278190612793	1956,00000	0,43643	1,30928
1485,508	37,1305313110352	1956,14294	0,31963	0,95888
1485,608	37,133243560791	1956,28577	0,35148	1,05443
1485,708	37,1359558105469	1956,42859	0,35950	1,07851
1485,808	37,1386642456055	1956,57141	0,47512	1,42535
1485,908	37,1413764953613	1956,71423	0,43537	1,30610
1486,008	37,1440887451172	1956,85718	0,44376	1,33129
1486,108	37,146800994873	1957,00000	0,49648	1,48944
1486,208	37,1491737365723	1957,12500	0,37855	1,13565
1486,308	37,1515464782715	1957,25000	0,29827	0,89480
1486,408	37,1539192199707	1957,37500	0,39427	1,18282
1486,508	37,1562919616699	1957,50012	0,37872	1,13617
1486,608	37,1586647033691	1957,62500	0,49552	1,48656
1486,708	37,1610374450684	1957,75000	0,42405	1,27216
1486,808	37,1634101867676	1957,87500	0,46033	1,38100
1486,908	37,1657829284668	1958,00000	0,47483	1,42449
1487,008	37,1684951782227	1958,14294	0,33318	0,99953
1487,108	37,1712074279785	1958,28577	0,32164	0,96492
1487,208	37,1739196777344	1958,42859	0,37883	1,13649
1487,308	37,176628112793	1958,57141	0,44124	1,32371
1487,408	37,1793403625488	1958,71423	0,43673	1,31020
1487,508	37,1820526123047	1958,85718	0,44687	1,34061
1487,608	37,1847648620605	1959,00000	0,48591	1,45774
1487,708	37,1871376037598	1959,12500	0,40555	1,21666
1487,808	37,189510345459	1959,25000	0,31359	0,94076
1487,908	37,1918830871582	1959,37500	0,36469	1,09408
1488,008	37,1942558288574	1959,50012	0,35481	1,06444
1488,108	37,1966285705566	1959,62500	0,50556	1,51669
1488,208	37,1990013122559	1959,75000	0,40788	1,22365
1488,308	37,2013740539551	1959,87500	0,45290	1,35870
1488,408	37,2037467956543	1960,00000	0,49030	1,47090
1488,508	37,2061195373535	1960,12512	0,34626	1,03879
1488,608	37,2084922790527	1960,25012	0,30840	0,92521
1488,708	37,210865020752	1960,37500	0,39085	1,17255
1488,808	37,2132339477539	1960,50000	0,39584	1,18751
1488,908	37,2156066894531	1960,62500	0,47198	1,41594
1489,008	37,2179794311523	1960,75012	0,44374	1,33122
1489,108	37,2203521728516	1960,87500	0,46368	1,39104
1489,208	37,2227249145508	1961,00000	0,44511	1,33534
1489,308	37,2254371643066	1961,14282	0,31846	0,95538
1489,408	37,2281494140625	1961,28564	0,33684	1,01052
1489,508	37,2308616638184	1961,42871	0,36938	1,10815
1489,608	37,233570098877	1961,57153	0,47499	1,42497
1489,708	37,2362823486328	1961,71436	0,41300	1,23901
1489,808	37,2389945983887	1961,85718	0,46049	1,38147
1489,908	37,2417068481445	1962,00000	0,49235	1,47704
1490,008	37,2440795898438	1962,12512	0,36308	1,08924
1490,108	37,246452331543	1962,25012	0,31821	0,95463
1490,208	37,2488250732422	1962,37500	0,37736	1,13210
1490,308	37,2511978149414	1962,50000	0,36524	1,09571
1490,408	37,2535705566406	1962,62500	0,50945	1,52834
1490,508	37,2559432983398	1962,75012	0,41962	1,25886
1490,608	37,2583160400391	1962,87500	0,45863	1,37589
1490,708	37,2606887817383	1963,00000	0,47996	1,43989
1490,808	37,2634010314941	1963,14282	0,31344	0,94033
1490,908	37,26611328125	1963,28564	0,32669	0,98006
1491,008	37,2688255310059	1963,42871	0,38979	1,16936
1491,108	37,2715339660645	1963,57153	0,42635	1,27905
1491,208	37,2742462158203	1963,71436	0,44922	1,34765
1491,308	37,2769584655762	1963,85718	0,45372	1,36116
1491,408	37,279670715332	1964,00000	0,47292	1,41877
1491,508	37,2820434570313	1964,12512	0,40611	1,21834
1491,608	37,2844161987305	1964,25012	0,32194	0,96583
1491,708	37,2867889404297	1964,37500	0,34576	1,03728
1491,808	37,2891616821289	1964,50000	0,37498	1,12495
1491,908	37,2915344238281	1964,62500	0,50773	1,52320
1492,008	37,2939071655273	1964,75012	0,39542	1,18626
1492,108	37,2962799072266	1964,87500	0,46527	1,39582
1492,208	37,2986526489258	1965,00000	0,48314	1,44942
1492,308	37,301025390625	1965,12500	0,33142	0,99426
1492,408	37,3033981323242	1965,24988	0,32835	0,98504
1492,508	37,3057708740234	1965,37500	0,37734	1,13203
1492,608	37,3081436157227	1965,50000	0,39560	1,18680
1492,708	37,3105163574219	1965,62500	0,48759	1,46278
1492,808	37,3128890991211	1965,74988	0,43628	1,30885
1492,908	37,3152618408203	1965,87488	0,46108	1,38324
1493,008	37,3176345825195	1966,00000	0,45201	1,35603
1493,108	37,3203468322754	1966,14282	0,30343	0,91028
1493,208	37,3230590820313	1966,28564	0,34046	1,02137
1493,308	37,3257713317871	1966,42847	0,38329	1,14988
1493,408	37,3284797668457	1966,57129	0,46292	1,38877
1493,508	37,3311920166016	1966,71436	0,41877	1,25632
1493,608	37,3339042663574	1966,85718	0,46950	1,40851
1493,708	37,3366165161133	1967,00000	0,47736	1,43207
1493,808	37,3389892578125	1967,12500	0,36243	1,08728
1493,908	37,3413619995117	1967,24988	0,32860	0,98579
1494,008	37,3437347412109	1967,37500	0,35945	1,07835
1494,108	37,3461074829102	1967,50000	0,38826	1,16477
1494,208	37,3484802246094	1967,62500	0,50889	1,52668
1494,308	37,3508529663086	1967,74988	0,40913	1,22738
1494,408	37,3532257080078	1967,87488	0,46550	1,39651
1494,508	37,355598449707	1968,00000	0,47895	1,43684
1494,608	37,3583106994629	1968,14282	0,29846	0,89538
1494,708	37,3610191345215	1968,28564	0,35035	1,05105
1494,808	37,3637313842773	1968,42847	0,38131	1,14393
1494,908	37,3664436340332	1968,57129	0,42087	1,26260
1495,008	37,3691558837891	1968,71436	0,46492	1,39477
1495,108	37,3718643188477	1968,85718	0,44679	1,34036
1495,208	37,3745765686035	1969,00000	0,46328	1,38985
1495,308	37,3769493103027	1969,12500	0,41467	1,24400
1495,408	37,379322052002	1969,24988	0,31181	0,93542
1495,508	37,3816947937012	1969,37500	0,34615	1,03845
1495,608	37,3840675354004	1969,50000	0,39152	1,17455
1495,708	37,3864402770996	1969,62500	0,49217	1,47652
1495,808	37,3888130187988	1969,74988	0,39650	1,18951
1495,908	37,391185760498	1969,87488	0,47558	1,42673
1496,008	37,3935585021973	1970,00000	0,46932	1,40796
1496,108	37,3962707519531	1970,14282	0,32701	0,98104
1496,208	37,398983001709	1970,28564	0,34658	1,03974
1496,308	37,4016952514648	1970,42847	0,35151	1,05454
1496,408	37,4044036865234	1970,57129	0,41692	1,25076
1496,508	37,4071159362793	1970,71436	0,48698	1,46095
1496,608	37,4098281860352	1970,85718	0,42015	1,26045
1496,708	37,412540435791	1971,00000	0,46915	1,40746
1496,808	37,4149131774902	1971,12500	0,45058	1,35175
1496,908	37,4172859191895	1971,24988	0,28577	0,85730
1497,008	37,4196586608887	1971,37500	0,36362	1,09086
1497,108	37,4220314025879	1971,50000	0,37711	1,13132
1497,208	37,4244041442871	1971,62500	0,45377	1,36130
1497,308	37,4267768859863	1971,74988	0,43584	1,30752
1497,408	37,4291496276855	1971,87488	0,46170	1,38510
1497,508	37,4315223693848	1972,00000	0,46424	1,39272
1497,608	37,433895111084	1972,12500	0,37201	1,11603
1497,708	37,4362678527832	1972,25000	0,31936	0,95807
1497,808	37,4386405944824	1972,37500	0,34889	1,04668
1497,908	37,4410133361816	1972,49988	0,41152	1,23457
1498,008	37,4433860778809	1972,62500	0,48866	1,46597
1498,108	37,4457588195801	1972,75000	0,40755	1,22264
1498,208	37,4481315612793	1972,87500	0,48111	1,44332
1498,308	37,4505043029785	1973,00000	0,45821	1,37463
1498,408	37,4532165527344	1973,14282	0,29678	0,89034
1498,508	37,4559288024902	1973,28577	0,36992	1,10977
1498,608	37,4586410522461	1973,42859	0,35618	1,06855
1498,708	37,4613494873047	1973,57141	0,43683	1,31050
1498,808	37,4640617370605	1973,71423	0,46892	1,40677
1498,908	37,4667739868164	1973,85706	0,43179	1,29537
1499,008	37,4694862365723	1974,00000	0,47711	1,43133
1499,108	37,4718589782715	1974,12500	0,41000	1,23001
1499,208	37,4742317199707	1974,25000	0,29305	0,87914
1499,308	37,4766044616699	1974,37500	0,36808	1,10425
1499,408	37,4789772033691	1974,49988	0,39143	1,17430
1499,508	37,4813499450684	1974,62500	0,47920	1,43761
1499,608	37,4837226867676	1974,75000	0,41750	1,25251
1499,708	37,4860954284668	1974,87500	0,47178	1,41535
1499,808	37,488468170166	1975,00000	0,45585	1,36754
1499,908	37,4911804199219	1975,14282	0,34068	1,02204
1500,008	37,4938926696777	1975,28577	0,34059	1,02178
1500,108	37,4966049194336	1975,42859	0,34673	1,04019
1500,208	37,4993133544922	1975,57141	0,44448	1,33344
1500,308	37,502025604248	1975,71423	0,46685	1,40056
1500,408	37,5047378540039	1975,85706	0,42104	1,26312
1500,508	37,5074501037598	1976,00000	0,49173	1,47519
1500,608	37,509822845459	1976,12500	0,42086	1,26258
1500,708	37,5121955871582	1976,25000	0,28799	0,86398
1500,808	37,5145683288574	1976,37500	0,38542	1,15625
1500,908	37,5169410705566	1976,49988	0,35998	1,07995
1501,008	37,5193138122559	1976,62500	0,47316	1,41948
1501,108	37,5216865539551	1976,75000	0,44750	1,34251
1501,208	37,5240592956543	1976,87500	0,44091	1,32274
1501,308	37,5264320373535	1977,00000	0,47665	1,42996
1501,408	37,5288047790527	1977,12500	0,37598	1,12793
1501,508	37,531177520752	1977,25012	0,29788	0,89364
1501,608	37,5335502624512	1977,37500	0,36942	1,10826
1501,708	37,5359191894531	1977,50000	0,42139	1,26416
1501,808	37,5382919311523	1977,62500	0,46639	1,39918
1501,908	37,5406646728516	1977,74988	0,42938	1,28814
1502,008	37,5430374145508	1977,87500	0,47526	1,42579
1502,108	37,54541015625	1978,00000	0,43699	1,31096
1502,208	37,5481224060059	1978,14282	0,31655	0,94966
1502,308	37,5508346557617	1978,28564	0,36031	1,08094
1502,408	37,5535469055176	1978,42847	0,34856	1,04568
1502,508	37,5562553405762	1978,57153	0,46867	1,40600
1502,608	37,558967590332	1978,71436	0,44515	1,33546
1502,708	37,5616798400879	1978,85718	0,42581	1,27742
1502,808	37,5643920898438	1979,00000	0,49627	1,48882
1502,908	37,566764831543	1979,12500	0,38673	1,16019
1503,008	37,5691375732422	1979,25012	0,29064	0,87192
1503,108	37,5715103149414	1979,37500	0,39006	1,17019
1503,208	37,5738830566406	1979,50000	0,37386	1,12159
1503,308	37,5762557983398	1979,62500	0,48974	1,46922
1503,408	37,5786285400391	1979,74988	0,43030	1,29091
1503,508	37,5810012817383	1979,87500	0,45193	1,35578
1503,608	37,5833740234375	1980,00000	0,46659	1,39977
1503,708	37,5860862731934	1980,14282	0,33901	1,01702
1503,808	37,5887985229492	1980,28564	0,32087	0,96260
1503,908	37,5915107727051	1980,42847	0,36324	1,08973
1504,008	37,5942192077637	1980,57153	0,45174	1,35522
1504,108	37,5969314575195	1980,71436	0,44540	1,33622
1504,208	37,5996437072754	1980,85718	0,44264	1,32793
1504,308	37,6023559570313	1981,00000	0,48325	1,44975
1504,408	37,6047286987305	1981,12500	0,40615	1,21846
1504,508	37,6071014404297	1981,25012	0,30319	0,90957
1504,608	37,6094741821289	1981,37500	0,37613	1,12840
1504,708	37,6118469238281	1981,50000	0,34753	1,04260
1504,808	37,6142196655273	1981,62500	0,50033	1,50099
1504,908	37,6165924072266	1981,74988	0,42416	1,27248
1505,008	37,6189651489258	1981,87500	0,43376	1,30128
1505,108	37,621337890625	1982,00000	0,49014	1,47042
1505,208	37,6237106323242	1982,12500	0,35691	1,07074
1505,308	37,6260833740234	1982,25000	0,29680	0,89039
1505,408	37,6284561157227	1982,37500	0,39174	1,17523
1505,508	37,6308288574219	1982,50012	0,40869	1,22608
1505,608	37,6332015991211	1982,62500	0,46836	1,40508
1505,708	37,6355743408203	1982,75000	0,44359	1,33076
1505,808	37,6379470825195	1982,87500	0,45758	1,37274
1505,908	37,6403198242188	1983,00000	0,43967	1,31901
1506,008	37,6430320739746	1983,14294	0,32265	0,96794
1506,108	37,6457443237305	1983,28577	0,34433	1,03299
1506,208	37,6484565734863	1983,42859	0,35932	1,07796
1506,308	37,6511650085449	1983,57141	0,48757	1,46272
1506,408	37,6538772583008	1983,71423	0,42215	1,26644
1506,508	37,6565895080566	1983,85718	0,44082	1,32247
1506,608	37,6593017578125	1984,00000	0,49734	1,49202
1506,708	37,6616744995117	1984,12500	0,36461	1,09382
1506,808	37,6640472412109	1984,25000	0,31140	0,93421
1506,908	37,6664199829102	1984,37500	0,39372	1,18116
1507,008	37,6687927246094	1984,50012	0,36348	1,09043
1507,108	37,6711654663086	1984,62500	0,50958	1,52875
1507,208	37,6735382080078	1984,75000	0,42247	1,26740
1507,308	37,675910949707	1984,87500	0,44087	1,32262
1507,408	37,6782836914063	1985,00000	0,47864	1,43593
1507,508	37,6809959411621	1985,14294	0,33122	0,99365
1507,608	37,683708190918	1985,28577	0,31884	0,95652
1507,708	37,6864204406738	1985,42859	0,39009	1,17027
1507,808	37,6891288757324	1985,57141	0,44023	1,32070
1507,908	37,6918411254883	1985,71423	0,43897	1,31691
1508,008	37,6945533752441	1985,85718	0,45261	1,35783
1508,108	37,697265625	1986,00000	0,47095	1,41286
1508,208	37,6996383666992	1986,12500	0,40147	1,20441
1508,308	37,7020111083984	1986,25000	0,32159	0,96476
1508,408	37,7043838500977	1986,37500	0,35787	1,07360
1508,508	37,7067565917969	1986,50012	0,35607	1,06821
1508,608	37,7091255187988	1986,62500	0,51909	1,55728
1508,708	37,711498260498	1986,75000	0,40102	1,20306
1508,808	37,7138710021973	1986,87500	0,44535	1,33606
1508,908	37,7162437438965	1987,00000	0,48839	1,46518
1509,008	37,7186164855957	1987,12512	0,34035	1,02105
1509,108	37,7209892272949	1987,25012	0,31590	0,94769
1509,208	37,7233619689941	1987,37500	0,39206	1,17619
1509,308	37,7257347106934	1987,50000	0,39889	1,19667
1509,408	37,7281074523926	1987,62500	0,48286	1,44857
1509,508	37,7304801940918	1987,75012	0,43564	1,30692
1509,608	37,732852935791	1987,87500	0,44888	1,34663
1509,708	37,7352256774902	1988,00000	0,45058	1,35175
1509,808	37,7379379272461	1988,14282	0,31396	0,94187
1509,908	37,740650177002	1988,28564	0,33620	1,00859
1510,008	37,7433624267578	1988,42871	0,37594	1,12782
1510,108	37,7460708618164	1988,57153	0,47895	1,43685
1510,208	37,7487831115723	1988,71436	0,41285	1,23855
1510,308	37,7514953613281	1988,85718	0,45452	1,36357
1510,408	37,754207611084	1989,00000	0,48200	1,44599
1510,508	37,7565803527832	1989,12512	0,36244	1,08732
1510,608	37,7589530944824	1989,25012	0,32540	0,97619
1510,708	37,7613258361816	1989,37500	0,37301	1,11903
1510,808	37,7636985778809	1989,50000	0,37061	1,11182
1510,908	37,7660713195801	1989,62500	0,51681	1,55043
1511,008	37,7684440612793	1989,75012	0,40582	1,21746
1511,108	37,7708168029785	1989,87500	0,44369	1,33106
1511,208	37,7731895446777	1990,00000	0,48280	1,44841
1511,308	37,7759017944336	1990,14282	0,31196	0,93588
1511,408	37,7786140441895	1990,28564	0,32996	0,98988
1511,508	37,7813262939453	1990,42871	0,39383	1,18150
1511,608	37,7840347290039	1990,57153	0,42449	1,27348
1511,708	37,7867469787598	1990,71436	0,45437	1,36311
1511,808	37,7894592285156	1990,85718	0,44516	1,33548
1511,908	37,7921714782715	1991,00000	0,45945	1,37836
1512,008	37,7945442199707	1991,12512	0,41367	1,24100
1512,108	37,7969169616699	1991,25012	0,32033	0,96100
1512,208	37,7992897033691	1991,37500	0,34513	1,03538
1512,308	37,8016624450684	1991,50000	0,38270	1,14809
1512,408	37,8040351867676	1991,62500	0,51361	1,54083
1512,508	37,8064079284668	1991,75012	0,38742	1,16227
1512,608	37,808780670166	1991,87500	0,45614	1,36842
1512,708	37,8111534118652	1992,00000	0,47913	1,43739
1512,808	37,8135261535645	1992,12500	0,33202	0,99608
1512,908	37,8158988952637	1992,24988	0,34069	1,02208
1513,008	37,8182716369629	1992,37500	0,37225	1,11674
1513,108	37,8206443786621	1992,50000	0,40338	1,21013
1513,208	37,8230171203613	1992,62500	0,49487	1,48461
1513,308	37,8253898620605	1992,74988	0,41534	1,24601
1513,408	37,8277626037598	1992,87488	0,45083	1,35250
1513,508	37,830135345459	1993,00000	0,45665	1,36995
1513,608	37,8328475952148	1993,14282	0,29455	0,88364
1513,708	37,8355598449707	1993,28564	0,35188	1,05565
1513,808	37,8382720947266	1993,42847	0,38855	1,16564
1513,908	37,8409805297852	1993,57129	0,46282	1,38846
1514,008	37,843692779541	1993,71436	0,41952	1,25857
1514,108	37,8464050292969	1993,85718	0,45618	1,36853
1514,208	37,8491172790527	1994,00000	0,46409	1,39227
1514,308	37,851490020752	1994,12500	0,36877	1,10631
1514,408	37,8538627624512	1994,24988	0,32869	0,98606
1514,508	37,8562355041504	1994,37500	0,35749	1,07248
1514,608	37,8586082458496	1994,50000	0,40007	1,20020
1514,708	37,8609809875488	1994,62500	0,50986	1,52957
1514,808	37,863353729248	1994,74988	0,39363	1,18089
1514,908	37,8657264709473	1994,87488	0,46315	1,38946
