Time 	Distance	 Laps	 µ	FrictionForce
385,800	9,66787528991699	509,49997	0,38583	1,15748
385,900	9,67024707794189	509,62500	0,35541	1,06622
386,000	9,6726188659668	509,75000	0,38470	1,15410
386,100	9,6749906539917	509,87500	0,39927	1,19780
386,200	9,6773624420166	510,00000	0,44863	1,34588
386,300	9,68007278442383	510,14282	0,39232	1,17697
386,400	9,68278408050537	510,28571	0,40885	1,22655
386,500	9,6854944229126	510,42856	0,40904	1,22711
386,600	9,68820571899414	510,57144	0,41163	1,23488
386,700	9,69091606140137	510,71429	0,34214	1,02641
386,800	9,69362735748291	510,85712	0,38785	1,16356
386,900	9,69633769989014	511,00000	0,42595	1,27785
387,000	9,69870948791504	511,12500	0,44719	1,34156
387,100	9,70108127593994	511,25000	0,37137	1,11411
387,200	9,70345306396484	511,37500	0,42800	1,28399
387,300	9,70582580566406	511,49997	0,38775	1,16326
387,400	9,70819759368896	511,62500	0,36242	1,08725
387,500	9,71056938171387	511,75000	0,38630	1,15889
387,600	9,71294116973877	511,87500	0,40161	1,20484
387,700	9,71531295776367	512,00000	0,43263	1,29788
387,800	9,71768474578857	512,12500	0,40595	1,21786
387,900	9,72005653381348	512,25000	0,40735	1,22205
388,000	9,72242832183838	512,37500	0,40976	1,22928
388,100	9,72480010986328	512,50000	0,39627	1,18881
388,200	9,7271728515625	512,62500	0,34598	1,03794
388,300	9,7295446395874	512,75000	0,38530	1,15589
388,400	9,7319164276123	512,87500	0,42312	1,26936
388,500	9,73428821563721	513,00000	0,44577	1,33732
388,600	9,73699855804443	513,14288	0,36726	1,10179
388,700	9,73970985412598	513,28571	0,42836	1,28508
388,800	9,7424201965332	513,42853	0,38860	1,16579
388,900	9,74513149261475	513,57141	0,37946	1,13838
389,000	9,74784183502197	513,71429	0,37229	1,11686
389,100	9,75055313110352	513,85712	0,39273	1,17819
389,200	9,75326347351074	514,00000	0,44120	1,32361
389,300	9,75563526153564	514,12500	0,41968	1,25905
389,400	9,75800704956055	514,25000	0,39157	1,17471
389,500	9,76037883758545	514,37500	0,41183	1,23550
389,600	9,76275062561035	514,50000	0,40204	1,20612
389,700	9,76512336730957	514,62500	0,35326	1,05979
389,800	9,76749515533447	514,75000	0,38459	1,15376
389,900	9,76986694335938	514,87500	0,41050	1,23149
390,000	9,77223873138428	515,00000	0,44583	1,33750
390,100	9,7749490737915	515,14288	0,38280	1,14839
390,200	9,77766036987305	515,28571	0,42999	1,28997
390,300	9,78037071228027	515,42853	0,39207	1,17623
390,400	9,78308200836182	515,57141	0,38973	1,16920
390,500	9,78579235076904	515,71429	0,36981	1,10944
390,600	9,78850364685059	515,85712	0,38856	1,16569
390,700	9,79121398925781	516,00000	0,43756	1,31267
390,800	9,79358577728271	516,12500	0,42308	1,26924
390,900	9,79595756530762	516,25000	0,38064	1,14191
391,000	9,79832935333252	516,37500	0,42940	1,28819
391,100	9,80070114135742	516,50000	0,38792	1,16377
391,200	9,80307388305664	516,62500	0,35340	1,06019
391,300	9,80544567108154	516,75000	0,38767	1,16300
391,400	9,80781745910645	516,87500	0,40527	1,21581
391,500	9,81018924713135	517,00000	0,44680	1,34039
391,600	9,81289958953857	517,14288	0,39069	1,17207
391,700	9,81561088562012	517,28571	0,41584	1,24751
391,800	9,81832122802734	517,42853	0,40289	1,20866
391,900	9,82103252410889	517,57141	0,40982	1,22945
392,000	9,82374286651611	517,71429	0,34683	1,04048
392,100	9,82645416259766	517,85712	0,38601	1,15802
392,200	9,82916450500488	518,00000	0,43098	1,29295
392,300	9,83153629302979	518,12500	0,44458	1,33375
392,400	9,83390808105469	518,25000	0,37232	1,11695
392,500	9,83627986907959	518,37500	0,42662	1,27987
392,600	9,83865165710449	518,50000	0,38995	1,16984
392,700	9,84102439880371	518,62500	0,36071	1,08213
392,800	9,84339618682861	518,75000	0,39054	1,17163
392,900	9,84576797485352	518,87500	0,40045	1,20135
393,000	9,84813976287842	519,00000	0,43127	1,29381
393,100	9,85051155090332	519,12500	0,41258	1,23774
393,200	9,85288333892822	519,25000	0,40633	1,21900
393,300	9,85525512695313	519,37500	0,40479	1,21436
393,400	9,85762786865234	519,50000	0,40356	1,21069
393,500	9,85999965667725	519,62500	0,34478	1,03435
393,600	9,86237144470215	519,75000	0,39317	1,17950
393,700	9,86474323272705	519,87500	0,42510	1,27529
393,800	9,86711502075195	520,00000	0,44205	1,32616
393,900	9,86982536315918	520,14288	0,36940	1,10821
394,000	9,87253665924072	520,28571	0,43301	1,29905
394,100	9,87524700164795	520,42859	0,38235	1,14704
394,200	9,87795829772949	520,57147	0,37800	1,13399
394,300	9,88066864013672	520,71429	0,37626	1,12879
394,400	9,88337993621826	520,85712	0,39536	1,18609
394,500	9,88609027862549	521,00000	0,44550	1,33649
394,600	9,88846206665039	521,12500	0,42508	1,27525
394,700	9,89083385467529	521,25000	0,38962	1,16887
394,800	9,8932056427002	521,37500	0,41407	1,24221
394,900	9,89557838439941	521,50000	0,40031	1,20093
395,000	9,89795017242432	521,62500	0,35130	1,05391
395,100	9,90032196044922	521,75000	0,38834	1,16503
395,200	9,90269374847412	521,87500	0,41244	1,23731
395,300	9,90506553649902	522,00000	0,44450	1,33349
395,400	9,90777587890625	522,14288	0,38391	1,15172
395,500	9,91048717498779	522,28571	0,42580	1,27739
395,600	9,91319751739502	522,42859	0,38060	1,14180
395,700	9,91590881347656	522,57147	0,39934	1,19802
395,800	9,91861915588379	522,71429	0,36326	1,08979
395,900	9,92133045196533	522,85712	0,38860	1,16579
396,000	9,92404079437256	523,00000	0,43314	1,29942
396,100	9,92641258239746	523,12500	0,42634	1,27903
396,200	9,92878437042236	523,25000	0,38145	1,14435
396,300	9,93115615844727	523,37500	0,43104	1,29313
396,400	9,93352890014648	523,50000	0,38263	1,14788
396,500	9,93590068817139	523,62500	0,34221	1,02662
396,600	9,93827247619629	523,75000	0,38298	1,14895
396,700	9,94064426422119	523,87500	0,40570	1,21711
396,800	9,94301605224609	524,00000	0,44456	1,33368
396,900	9,94572639465332	524,14288	0,38533	1,15599
397,000	9,94843769073486	524,28571	0,41653	1,24960
397,100	9,95114803314209	524,42859	0,40242	1,20727
397,200	9,95385932922363	524,57147	0,40581	1,21742
397,300	9,95656967163086	524,71429	0,33581	1,00742
397,400	9,9592809677124	524,85712	0,38135	1,14406
397,500	9,96199131011963	525,00000	0,43266	1,29799
397,600	9,96436309814453	525,12500	0,43448	1,30343
397,700	9,96673488616943	525,25000	0,37528	1,12583
397,800	9,96910667419434	525,37500	0,42766	1,28298
397,900	9,97147941589355	525,50000	0,38836	1,16508
398,000	9,97385120391846	525,62500	0,35792	1,07375
398,100	9,97622299194336	525,75000	0,37691	1,13073
398,200	9,97859477996826	525,87500	0,40072	1,20215
398,300	9,98096656799316	526,00000	0,43493	1,30478
398,400	9,98333835601807	526,12500	0,40640	1,21921
398,500	9,98571014404297	526,25000	0,41265	1,23795
398,600	9,98808193206787	526,37500	0,40165	1,20495
398,700	9,99045372009277	526,50000	0,40299	1,20897
398,800	9,99282550811768	526,62500	0,33980	1,01941
398,900	9,99519729614258	526,75000	0,38718	1,16154
399,000	9,99756908416748	526,87500	0,42397	1,27191
399,100	9,99994087219238	527,00000	0,44525	1,33574
399,200	10,0026512145996	527,14288	0,36768	1,10303
399,300	10,0053625106812	527,28571	0,43777	1,31332
399,400	10,0080728530884	527,42859	0,38355	1,15066
399,500	10,0107841491699	527,57141	0,37289	1,11866
399,600	10,0134944915771	527,71429	0,37122	1,11365
399,700	10,0162057876587	527,85718	0,39567	1,18701
399,800	10,0189161300659	528,00000	0,43921	1,31762
399,900	10,0212879180908	528,12500	0,41982	1,25945
400,000	10,0236597061157	528,25000	0,39656	1,18968
400,100	10,0260314941406	528,37500	0,40912	1,22736
400,200	10,0284042358398	528,50000	0,40295	1,20885
400,300	10,0307760238647	528,62500	0,34596	1,03787
400,400	10,0331478118896	528,75000	0,37845	1,13534
400,500	10,0355195999146	528,87500	0,41759	1,25276
400,600	10,0378913879395	529,00000	0,44750	1,34249
400,700	10,0406017303467	529,14288	0,38081	1,14242
400,800	10,0433130264282	529,28571	0,42873	1,28619
400,900	10,0460233688354	529,42859	0,38326	1,14979
401,000	10,048734664917	529,57141	0,38404	1,15212
401,100	10,0514450073242	529,71429	0,37261	1,11783
401,200	10,0541563034058	529,85718	0,38875	1,16626
401,300	10,056866645813	530,00000	0,43527	1,30581
401,400	10,0592384338379	530,12500	0,42522	1,27566
401,500	10,0616102218628	530,25000	0,38505	1,15514
401,600	10,0639820098877	530,37500	0,42738	1,28213
401,700	10,0663547515869	530,50000	0,38710	1,16130
401,800	10,0687265396118	530,62500	0,34108	1,02323
401,900	10,0710983276367	530,75000	0,39250	1,17750
402,000	10,0734701156616	530,87500	0,40537	1,21612
402,100	10,0758419036865	531,00000	0,44502	1,33507
402,200	10,0785522460938	531,14288	0,38640	1,15919
402,300	10,0812635421753	531,28571	0,42172	1,26517
402,400	10,0839738845825	531,42859	0,40100	1,20300
402,500	10,0866851806641	531,57141	0,40338	1,21014
402,600	10,0893955230713	531,71429	0,34529	1,03588
402,700	10,0921068191528	531,85718	0,38463	1,15389
402,800	10,0948171615601	532,00000	0,43692	1,31076
402,900	10,097188949585	532,12500	0,43506	1,30519
403,000	10,0995607376099	532,25000	0,37660	1,12979
403,100	10,1019325256348	532,37500	0,42494	1,27483
403,200	10,104305267334	532,50000	0,38933	1,16798
403,300	10,1066770553589	532,62500	0,35657	1,06971
403,400	10,1090488433838	532,75000	0,38107	1,14321
403,500	10,1114206314087	532,87500	0,40125	1,20376
403,600	10,1137924194336	533,00000	0,43525	1,30575
403,700	10,1165027618408	533,14288	0,41287	1,23861
403,800	10,1192140579224	533,28571	0,41416	1,24247
403,900	10,1219244003296	533,42859	0,40186	1,20559
404,000	10,1246356964111	533,57141	0,40807	1,22421
404,100	10,1273460388184	533,71429	0,33983	1,01950
404,200	10,1300573348999	533,85718	0,38629	1,15887
404,300	10,1327676773071	534,00000	0,42740	1,28220
404,400	10,135139465332	534,12500	0,44588	1,33763
404,500	10,1375112533569	534,25000	0,36870	1,10610
404,600	10,1398830413818	534,37500	0,44198	1,32595
404,700	10,1422557830811	534,50000	0,37963	1,13889
404,800	10,144627571106	534,62500	0,36868	1,10605
404,900	10,1469993591309	534,75000	0,38098	1,14295
405,000	10,1493711471558	534,87500	0,39350	1,18050
405,100	10,1517429351807	535,00000	0,44042	1,32126
405,200	10,1541147232056	535,12500	0,41809	1,25427
405,300	10,1564865112305	535,25000	0,39629	1,18887
405,400	10,1588582992554	535,37500	0,41442	1,24326
405,500	10,1612300872803	535,50000	0,40059	1,20178
405,600	10,1636028289795	535,62500	0,34339	1,03018
405,700	10,1659746170044	535,75000	0,38272	1,14815
405,800	10,1683464050293	535,87500	0,41781	1,25344
405,900	10,1707181930542	536,00000	0,44240	1,32721
406,000	10,1734285354614	536,14288	0,38314	1,14942
406,100	10,176139831543	536,28571	0,42509	1,27526
406,200	10,1788501739502	536,42859	0,38428	1,15284
406,300	10,1815614700317	536,57141	0,38657	1,15971
406,400	10,184271812439	536,71429	0,37173	1,11520
406,500	10,1869831085205	536,85712	0,38948	1,16844
406,600	10,1896934509277	537,00000	0,43758	1,31274
406,700	10,1920652389526	537,12500	0,42190	1,26569
406,800	10,1944370269775	537,25000	0,38763	1,16289
406,900	10,1968088150024	537,37500	0,42486	1,27457
407,000	10,1991806030273	537,50000	0,38646	1,15939
407,100	10,2015533447266	537,62500	0,35319	1,05956
407,200	10,2039251327515	537,75000	0,39195	1,17585
407,300	10,2062969207764	537,87500	0,40276	1,20827
407,400	10,2086687088013	538,00000	0,44710	1,34130
407,500	10,2113790512085	538,14288	0,38177	1,14531
407,600	10,21409034729	538,28571	0,42356	1,27067
407,700	10,2168006896973	538,42859	0,40616	1,21848
407,800	10,2195119857788	538,57141	0,39559	1,18678
407,900	10,222222328186	538,71429	0,35442	1,06326
408,000	10,2249336242676	538,85712	0,38850	1,16550
408,100	10,2276439666748	539,00000	0,43326	1,29978
408,200	10,2300157546997	539,12500	0,43222	1,29665
408,300	10,2323875427246	539,25000	0,37598	1,12794
408,400	10,2347593307495	539,37500	0,42778	1,28333
408,500	10,2371311187744	539,50000	0,39265	1,17794
408,600	10,2395038604736	539,62500	0,35499	1,06496
408,700	10,2418756484985	539,75000	0,38144	1,14432
408,800	10,2442474365234	539,87500	0,40510	1,21530
408,900	10,2466192245483	540,00000	0,43576	1,30727
409,000	10,2493295669556	540,14288	0,40392	1,21176
409,100	10,2520408630371	540,28571	0,41634	1,24901
409,200	10,2547512054443	540,42859	0,40283	1,20850
409,300	10,2574625015259	540,57141	0,41080	1,23239
409,400	10,2601728439331	540,71429	0,35013	1,05040
409,500	10,2628841400146	540,85712	0,38362	1,15084
409,600	10,2655944824219	541,00000	0,42819	1,28456
409,700	10,2679662704468	541,12500	0,44167	1,32500
409,800	10,2703380584717	541,25000	0,36539	1,09617
409,900	10,2727098464966	541,37500	0,44131	1,32392
410,000	10,2750816345215	541,50000	0,38480	1,15441
410,100	10,2774543762207	541,62500	0,36367	1,09101
410,200	10,2798261642456	541,75000	0,38982	1,16946
410,300	10,2821979522705	541,87500	0,39546	1,18639
410,400	10,2845697402954	542,00000	0,43425	1,30275
410,500	10,2869415283203	542,12500	0,41773	1,25319
410,600	10,2893133163452	542,25000	0,39801	1,19403
410,700	10,2916851043701	542,37500	0,41865	1,25595
410,800	10,2940578460693	542,50000	0,40194	1,20582
410,900	10,2964296340942	542,62500	0,34749	1,04248
411,000	10,2988014221191	542,75000	0,38227	1,14682
411,100	10,301173210144	542,87500	0,41970	1,25909
411,200	10,3035449981689	543,00000	0,44666	1,33999
411,300	10,3062553405762	543,14282	0,37782	1,13345
411,400	10,3089666366577	543,28571	0,42775	1,28324
411,500	10,3116769790649	543,42859	0,39299	1,17898
411,600	10,3143882751465	543,57141	0,38624	1,15873
411,700	10,3170986175537	543,71429	0,37225	1,11675
411,800	10,3198099136353	543,85712	0,39025	1,17075
411,900	10,3225202560425	544,00000	0,43619	1,30857
412,000	10,3248920440674	544,12500	0,42072	1,26216
412,100	10,3272638320923	544,25000	0,39358	1,18073
412,200	10,3296356201172	544,37500	0,42668	1,28003
412,300	10,3320083618164	544,50000	0,39229	1,17688
412,400	10,3343801498413	544,62500	0,35508	1,06523
412,500	10,3367519378662	544,75000	0,38828	1,16485
412,600	10,3391237258911	544,87500	0,40302	1,20905
412,700	10,341495513916	545,00000	0,44328	1,32983
412,800	10,3442058563232	545,14282	0,38081	1,14242
412,900	10,3469171524048	545,28571	0,43212	1,29636
413,000	10,349627494812	545,42859	0,40413	1,21237
413,100	10,3523387908936	545,57141	0,39526	1,18577
413,200	10,3550491333008	545,71429	0,36324	1,08972
413,300	10,3577604293823	545,85712	0,38867	1,16600
413,400	10,3604707717896	546,00000	0,42883	1,28649
413,500	10,3628425598145	546,12500	0,44214	1,32641
413,600	10,3652143478394	546,25000	0,37786	1,13357
413,700	10,3675861358643	546,37500	0,42686	1,28057
413,800	10,3699588775635	546,50000	0,39566	1,18697
413,900	10,3723306655884	546,62500	0,35935	1,07806
414,000	10,3747024536133	546,75000	0,38489	1,15466
414,100	10,3770742416382	546,87500	0,40246	1,20736
414,200	10,3794460296631	547,00000	0,43621	1,30862
414,300	10,3821563720703	547,14282	0,40476	1,21428
414,400	10,3848676681519	547,28571	0,41483	1,24449
414,500	10,3875780105591	547,42859	0,40357	1,21071
414,600	10,3902893066406	547,57141	0,41290	1,23871
414,700	10,3929996490479	547,71429	0,35533	1,06600
414,800	10,3957109451294	547,85712	0,38198	1,14594
414,900	10,3984212875366	548,00000	0,42287	1,26860
415,000	10,4007930755615	548,12500	0,43856	1,31568
415,100	10,4031648635864	548,25000	0,36778	1,10335
415,200	10,4055366516113	548,37500	0,43798	1,31394
415,300	10,4079093933105	548,50000	0,37396	1,12187
415,400	10,4102811813354	548,62500	0,37029	1,11087
415,500	10,4126529693604	548,75000	0,39486	1,18457
415,600	10,4150247573853	548,87500	0,38869	1,16606
415,700	10,4173965454102	549,00000	0,43471	1,30414
415,800	10,4197683334351	549,12500	0,42228	1,26684
415,900	10,42214012146	549,25000	0,39817	1,19450
416,000	10,4245119094849	549,37500	0,41506	1,24517
416,100	10,4268836975098	549,50000	0,39704	1,19112
416,200	10,429256439209	549,62500	0,34520	1,03561
416,300	10,4316282272339	549,75000	0,39193	1,17580
416,400	10,4340000152588	549,87500	0,41367	1,24101
416,500	10,4363718032837	550,00000	0,44474	1,33423
416,600	10,4390821456909	550,14288	0,37798	1,13393
416,700	10,4417934417725	550,28571	0,42107	1,26322
416,800	10,4445037841797	550,42853	0,38616	1,15847
416,900	10,4472150802612	550,57141	0,38902	1,16707
417,000	10,4499254226685	550,71429	0,36987	1,10962
417,100	10,45263671875	550,85712	0,39019	1,17057
417,200	10,4553470611572	551,00000	0,43682	1,31045
417,300	10,4577188491821	551,12500	0,41416	1,24249
417,400	10,460090637207	551,25000	0,39458	1,18373
417,500	10,4624624252319	551,37500	0,41298	1,23895
417,600	10,4648342132568	551,50000	0,39681	1,19042
417,700	10,4672069549561	551,62500	0,36143	1,08429
417,800	10,469578742981	551,75000	0,38477	1,15430
417,900	10,4719505310059	551,87500	0,40351	1,21052
418,000	10,4743223190308	552,00000	0,44438	1,33315
418,100	10,477032661438	552,14288	0,37845	1,13534
418,200	10,4797439575195	552,28571	0,43235	1,29704
418,300	10,4824542999268	552,42853	0,38947	1,16841
418,400	10,485164642334	552,57141	0,39540	1,18619
418,500	10,4878749847412	552,71429	0,37310	1,11929
418,600	10,4905862808228	552,85712	0,38653	1,15958
418,700	10,49329662323	553,00000	0,42767	1,28301
418,800	10,4956684112549	553,12500	0,43193	1,29578
418,900	10,4980401992798	553,25000	0,37232	1,11696
419,000	10,5004119873047	553,37500	0,43052	1,29157
419,100	10,5027847290039	553,50000	0,39358	1,18074
419,200	10,5051565170288	553,62500	0,35797	1,07391
419,300	10,5075283050537	553,75000	0,38829	1,16487
419,400	10,5099000930786	553,87500	0,40092	1,20276
419,500	10,5122718811035	554,00000	0,43121	1,29364
419,600	10,5149822235107	554,14288	0,40115	1,20345
419,700	10,5176935195923	554,28571	0,41306	1,23917
419,800	10,5204038619995	554,42853	0,39743	1,19229
419,900	10,5231151580811	554,57141	0,41730	1,25190
420,000	10,5258255004883	554,71429	0,35660	1,06979
420,100	10,5285367965698	554,85712	0,37808	1,13424
420,200	10,5312471389771	555,00000	0,42352	1,27055
420,300	10,533618927002	555,12500	0,42603	1,27808
420,400	10,5359907150269	555,25000	0,37184	1,11553
420,500	10,5383625030518	555,37500	0,43512	1,30537
420,600	10,540735244751	555,50000	0,38149	1,14448
420,700	10,5431070327759	555,62500	0,37109	1,11328
420,800	10,5454788208008	555,75000	0,39712	1,19137
420,900	10,5478506088257	555,87500	0,38907	1,16721
421,000	10,5502223968506	556,00000	0,42969	1,28906
421,100	10,5525941848755	556,12500	0,39801	1,19404
421,200	10,5549659729004	556,25000	0,40659	1,21976
421,300	10,5573377609253	556,37500	0,40989	1,22966
421,400	10,5597095489502	556,50000	0,40354	1,21061
421,500	10,5620822906494	556,62500	0,35240	1,05721
421,600	10,5644540786743	556,75000	0,38656	1,15968
421,700	10,5668258666992	556,87500	0,40979	1,22936
421,800	10,5691976547241	557,00000	0,43515	1,30546
421,900	10,5719079971313	557,14288	0,36866	1,10599
422,000	10,5746192932129	557,28571	0,42484	1,27451
422,100	10,5773296356201	557,42859	0,38836	1,16508
422,200	10,5800409317017	557,57147	0,38959	1,16878
422,300	10,5827512741089	557,71429	0,37231	1,11692
422,400	10,5854625701904	557,85712	0,38583	1,15750
422,500	10,5881729125977	558,00000	0,43507	1,30520
422,600	10,5905447006226	558,12500	0,40243	1,20728
422,700	10,5929164886475	558,25000	0,39877	1,19632
422,800	10,5952882766724	558,37500	0,40651	1,21952
422,900	10,5976600646973	558,50000	0,40920	1,22759
423,000	10,6000328063965	558,62500	0,36470	1,09409
423,100	10,6024045944214	558,75000	0,37753	1,13259
423,200	10,6047763824463	558,87500	0,40017	1,20051
423,300	10,6071481704712	559,00000	0,43115	1,29346
423,400	10,6098585128784	559,14288	0,37256	1,11769
423,500	10,61256980896	559,28571	0,43127	1,29380
423,600	10,6152801513672	559,42859	0,38624	1,15873
423,700	10,6179914474487	559,57147	0,39477	1,18431
423,800	10,620701789856	559,71429	0,37974	1,13921
423,900	10,6234130859375	559,85712	0,38022	1,14065
424,000	10,6261234283447	560,00000	0,42407	1,27220
424,100	10,6284952163696	560,12500	0,42139	1,26416
424,200	10,6308670043945	560,25000	0,37554	1,12662
424,300	10,6332387924194	560,37500	0,42764	1,28292
424,400	10,6356105804443	560,50000	0,39819	1,19457
424,500	10,6379833221436	560,62500	0,35698	1,07095
424,600	10,6403551101685	560,75000	0,39112	1,17336
424,700	10,6427268981934	560,87500	0,39257	1,17770
424,800	10,6450986862183	561,00000	0,42700	1,28101
424,900	10,6478090286255	561,14288	0,39082	1,17245
425,000	10,650520324707	561,28571	0,41353	1,24060
425,100	10,6532306671143	561,42859	0,39727	1,19182
425,200	10,6559419631958	561,57147	0,42199	1,26596
425,300	10,658652305603	561,71429	0,35768	1,07304
425,400	10,6613636016846	561,85712	0,37558	1,12674
425,500	10,6640739440918	562,00000	0,42156	1,26468
425,600	10,6664457321167	562,12500	0,42522	1,27567
425,700	10,6688175201416	562,25000	0,37241	1,11724
425,800	10,6711893081665	562,37500	0,42959	1,28876
425,900	10,6735610961914	562,50000	0,38281	1,14843
426,000	10,6759338378906	562,62500	0,37630	1,12889
426,100	10,6783056259155	562,75000	0,39635	1,18905
426,200	10,6806774139404	562,87500	0,38132	1,14397
426,300	10,6830492019653	563,00000	0,42895	1,28685
426,400	10,6854209899902	563,12500	0,40954	1,22862
426,500	10,6877927780151	563,25000	0,40940	1,22820
426,600	10,69016456604	563,37500	0,40689	1,22067
426,700	10,6925373077393	563,50000	0,40953	1,22859
426,800	10,6949090957642	563,62500	0,35589	1,06767
426,900	10,6972808837891	563,75000	0,38845	1,16536
427,000	10,699652671814	563,87500	0,40547	1,21642
427,100	10,7020244598389	564,00000	0,44497	1,33490
427,200	10,7047348022461	564,14288	0,36592	1,09775
427,300	10,7074460983276	564,28571	0,42897	1,28691
427,400	10,7101564407349	564,42859	0,38721	1,16164
427,500	10,7128677368164	564,57141	0,39074	1,17221
427,600	10,7155780792236	564,71429	0,38114	1,14342
427,700	10,7182893753052	564,85718	0,38511	1,15533
427,800	10,7209997177124	565,00000	0,42787	1,28361
427,900	10,7233715057373	565,12500	0,41485	1,24455
428,000	10,7257432937622	565,25000	0,39537	1,18610
428,100	10,7281150817871	565,37500	0,40410	1,21230
428,200	10,7304878234863	565,50000	0,41071	1,23213
428,300	10,7328596115112	565,62500	0,36846	1,10539
428,400	10,7352313995361	565,75000	0,37501	1,12503
428,500	10,737603187561	565,87500	0,39774	1,19321
428,600	10,7399749755859	566,00000	0,43583	1,30749
428,700	10,7426853179932	566,14288	0,37498	1,12493
428,800	10,7453966140747	566,28571	0,42911	1,28733
428,900	10,7481069564819	566,42859	0,38483	1,15449
429,000	10,7508182525635	566,57141	0,39611	1,18831
429,100	10,7535285949707	566,71429	0,38996	1,16987
429,200	10,7562398910522	566,85718	0,37869	1,13606
429,300	10,7589502334595	567,00000	0,41818	1,25455
429,400	10,7613220214844	567,12500	0,42860	1,28580
429,500	10,7636938095093	567,25000	0,37367	1,12101
429,600	10,7660655975342	567,37500	0,42482	1,27446
429,700	10,7684383392334	567,50000	0,39899	1,19698
429,800	10,7708101272583	567,62500	0,36024	1,08073
429,900	10,7731819152832	567,75000	0,39513	1,18539
430,000	10,7755537033081	567,87500	0,39236	1,17708
430,100	10,777925491333	568,00000	0,42839	1,28517
430,200	10,7806358337402	568,14288	0,39009	1,17027
430,300	10,7833471298218	568,28571	0,41662	1,24985
430,400	10,786057472229	568,42859	0,39457	1,18370
430,500	10,7887687683105	568,57141	0,42318	1,26955
430,600	10,7914791107178	568,71429	0,36320	1,08961
430,700	10,7941904067993	568,85718	0,36892	1,10675
430,800	10,7969007492065	569,00000	0,42374	1,27123
430,900	10,7992725372314	569,12500	0,42421	1,27263
431,000	10,8016443252563	569,25000	0,37243	1,11730
431,100	10,8040161132813	569,37500	0,42882	1,28644
431,200	10,8063888549805	569,50000	0,37881	1,13644
431,300	10,8087606430054	569,62500	0,37694	1,13082
431,400	10,8111324310303	569,75000	0,39598	1,18793
431,500	10,8135042190552	569,87500	0,37734	1,13201
431,600	10,8158760070801	570,00000	0,42877	1,28631
431,700	10,818247795105	570,12500	0,40512	1,21536
431,800	10,8206195831299	570,25000	0,40606	1,21818
431,900	10,8229913711548	570,37500	0,39919	1,19757
432,000	10,8253631591797	570,50000	0,41377	1,24130
432,100	10,8277359008789	570,62500	0,36504	1,09511
432,200	10,8301076889038	570,75000	0,38934	1,16801
432,300	10,8324794769287	570,87500	0,40238	1,20715
432,400	10,8348512649536	571,00000	0,44397	1,33190
432,500	10,8375616073608	571,14288	0,36856	1,10568
432,600	10,8402729034424	571,28571	0,42819	1,28456
432,700	10,8429832458496	571,42859	0,37231	1,11693
432,800	10,8456945419312	571,57141	0,39294	1,17882
432,900	10,8484048843384	571,71429	0,38322	1,14966
433,000	10,8511161804199	571,85712	0,38371	1,15113
433,100	10,8538265228271	572,00000	0,42762	1,28285
433,200	10,8561983108521	572,12500	0,41451	1,24353
433,300	10,858570098877	572,25000	0,39951	1,19854
433,400	10,8609418869019	572,37500	0,39719	1,19157
433,500	10,8633136749268	572,50000	0,40447	1,21342
433,600	10,865686416626	572,62500	0,37393	1,12179
433,700	10,8680582046509	572,75000	0,37272	1,11815
433,800	10,8704299926758	572,87500	0,39875	1,19624
433,900	10,8728017807007	573,00000	0,44047	1,32142
434,000	10,8755121231079	573,14288	0,37539	1,12616
434,100	10,8782234191895	573,28571	0,42738	1,28213
434,200	10,8809337615967	573,42859	0,37301	1,11903
434,300	10,8836450576782	573,57141	0,39518	1,18554
434,400	10,8863554000854	573,71429	0,39250	1,17751
434,500	10,889066696167	573,85712	0,37893	1,13679
434,600	10,8917770385742	574,00000	0,41611	1,24833
434,700	10,8941488265991	574,12500	0,42449	1,27348
434,800	10,896520614624	574,25000	0,37908	1,13725
434,900	10,8988924026489	574,37500	0,41936	1,25807
435,000	10,9012641906738	574,50000	0,39087	1,17260
435,100	10,903636932373	574,62500	0,36381	1,09142
435,200	10,9060087203979	574,75000	0,39429	1,18288
435,300	10,9083805084229	574,87500	0,39039	1,17115
435,400	10,9107522964478	575,00000	0,43322	1,29967
435,500	10,913462638855	575,14288	0,38831	1,16492
435,600	10,9161739349365	575,28571	0,41858	1,25573
435,700	10,9188842773438	575,42859	0,39065	1,17196
435,800	10,9215955734253	575,57141	0,41678	1,25035
435,900	10,9243059158325	575,71429	0,37232	1,11697
436,000	10,9270172119141	575,85712	0,36905	1,10716
436,100	10,9297275543213	576,00000	0,42144	1,26432
436,200	10,9320993423462	576,12500	0,42919	1,28756
436,300	10,9344711303711	576,25000	0,37366	1,12097
436,400	10,936842918396	576,37500	0,42608	1,27825
436,500	10,9392147064209	576,50000	0,38590	1,15771
436,600	10,9415874481201	576,62500	0,37788	1,13363
436,700	10,943959236145	576,75000	0,38824	1,16471
436,800	10,9463310241699	576,87500	0,37759	1,13278
436,900	10,9487028121948	577,00000	0,42880	1,28639
437,000	10,9514131546021	577,14288	0,40409	1,21228
437,100	10,9541244506836	577,28571	0,40747	1,22240
437,200	10,9568347930908	577,42859	0,39629	1,18887
437,300	10,959545135498	577,57141	0,41760	1,25281
437,400	10,9622554779053	577,71429	0,36386	1,09159
437,500	10,9649667739868	577,85712	0,38302	1,14905
437,600	10,967677116394	578,00000	0,39910	1,19729
