Time 	Distance	 Laps	 µ	FrictionForce 
1389,809	34,7171669006348	1829,00000	0,40221	1,20662
1389,909	34,719539642334	1829,12512	0,40909	1,22727
1390,009	34,7219123840332	1829,25012	0,46382	1,39147
1390,109	34,7242851257324	1829,37500	0,48651	1,45953
1390,209	34,7266578674316	1829,50000	0,30438	0,91315
1390,309	34,7290306091309	1829,62500	0,30260	0,90781
1390,409	34,7314033508301	1829,75012	0,36667	1,10002
1390,509	34,7337760925293	1829,87500	0,39386	1,18158
1390,609	34,7361488342285	1830,00000	0,40298	1,20894
1390,709	34,7388610839844	1830,14282	0,41961	1,25882
1390,809	34,7415733337402	1830,28564	0,48385	1,45155
1390,909	34,7442855834961	1830,42871	0,45732	1,37196
1391,009	34,7469940185547	1830,57153	0,25966	0,77897
1391,109	34,7497062683105	1830,71436	0,31683	0,95050
1391,209	34,7524185180664	1830,85718	0,37901	1,13702
1391,309	34,7551307678223	1831,00000	0,39978	1,19933
1391,409	34,7575035095215	1831,12512	0,40996	1,22988
1391,509	34,7598762512207	1831,25012	0,44940	1,34820
1391,609	34,7622489929199	1831,37500	0,49165	1,47494
1391,709	34,7646217346191	1831,50000	0,34373	1,03118
1391,809	34,7669944763184	1831,62500	0,29486	0,88459
1391,909	34,7693672180176	1831,75012	0,34977	1,04932
1392,009	34,7717399597168	1831,87500	0,38837	1,16512
1392,109	34,774112701416	1832,00000	0,40338	1,21013
1392,209	34,7764854431152	1832,12500	0,40933	1,22799
1392,309	34,7788581848145	1832,24988	0,47658	1,42974
1392,409	34,7812309265137	1832,37500	0,47226	1,41677
1392,509	34,7836036682129	1832,50000	0,27651	0,82952
1392,609	34,7859764099121	1832,62500	0,31012	0,93036
1392,709	34,7883491516113	1832,74988	0,37097	1,11292
1392,809	34,7907218933105	1832,87488	0,40122	1,20365
1392,909	34,7930946350098	1833,00000	0,40895	1,22684
1393,009	34,7958068847656	1833,14282	0,43351	1,30052
1393,109	34,7985191345215	1833,28564	0,49007	1,47022
1393,209	34,8012313842773	1833,42847	0,39666	1,18999
1393,309	34,8039398193359	1833,57129	0,27678	0,83034
1393,409	34,8066520690918	1833,71436	0,33292	0,99877
1393,509	34,8093643188477	1833,85718	0,38659	1,15978
1393,609	34,8120765686035	1834,00000	0,40251	1,20753
1393,709	34,8144493103027	1834,12500	0,41092	1,23276
1393,809	34,816822052002	1834,24988	0,46062	1,38185
1393,909	34,8191947937012	1834,37500	0,48482	1,45445
1394,009	34,8215675354004	1834,50000	0,30238	0,90715
1394,109	34,8239402770996	1834,62500	0,30497	0,91491
1394,209	34,8263130187988	1834,74988	0,36114	1,08343
1394,309	34,828685760498	1834,87488	0,39990	1,19970
1394,409	34,8310585021973	1835,00000	0,40525	1,21574
1394,509	34,8337707519531	1835,14282	0,42015	1,26046
1394,609	34,836483001709	1835,28564	0,48453	1,45358
1394,709	34,8391952514648	1835,42847	0,45496	1,36487
1394,809	34,8419036865234	1835,57129	0,25444	0,76331
1394,909	34,8446159362793	1835,71436	0,32230	0,96690
1395,009	34,8473281860352	1835,85718	0,37918	1,13755
1395,109	34,850040435791	1836,00000	0,39734	1,19201
1395,209	34,8524131774902	1836,12500	0,41326	1,23977
1395,309	34,8547859191895	1836,24988	0,44557	1,33671
1395,409	34,8571586608887	1836,37500	0,49120	1,47360
1395,509	34,8595275878906	1836,50000	0,34418	1,03253
1395,609	34,8619003295898	1836,62500	0,29162	0,87485
1395,709	34,8642730712891	1836,74988	0,34834	1,04503
1395,809	34,8666458129883	1836,87488	0,39230	1,17691
1395,909	34,8690185546875	1837,00000	0,40101	1,20303
1396,009	34,8713912963867	1837,12500	0,41070	1,23211
1396,109	34,8737640380859	1837,25000	0,47775	1,43324
1396,209	34,8761367797852	1837,37500	0,47193	1,41579
1396,309	34,8785095214844	1837,49988	0,27317	0,81952
1396,409	34,8808822631836	1837,62500	0,31604	0,94813
1396,509	34,8832550048828	1837,75000	0,36735	1,10205
1396,609	34,885627746582	1837,87500	0,39802	1,19406
1396,709	34,8880004882813	1838,00000	0,41169	1,23506
1396,809	34,8907127380371	1838,14282	0,43396	1,30188
1396,909	34,893424987793	1838,28577	0,48746	1,46238
1397,009	34,8961372375488	1838,42859	0,39480	1,18441
1397,109	34,8988456726074	1838,57141	0,27233	0,81700
1397,209	34,9015579223633	1838,71423	0,33561	1,00683
1397,309	34,9042701721191	1838,85706	0,38819	1,16456
1397,409	34,906982421875	1839,00000	0,39772	1,19315
1397,509	34,9093551635742	1839,12500	0,41223	1,23668
1397,609	34,9117279052734	1839,25000	0,46327	1,38981
1397,709	34,9141006469727	1839,37500	0,48277	1,44831
1397,809	34,9164733886719	1839,49988	0,29905	0,89716
1397,909	34,9188461303711	1839,62500	0,30625	0,91875
1398,009	34,9212188720703	1839,75000	0,35856	1,07567
1398,109	34,9235916137695	1839,87500	0,40220	1,20659
1398,209	34,9259643554688	1840,00000	0,40568	1,21703
1398,309	34,9286766052246	1840,14282	0,42231	1,26694
1398,409	34,9313888549805	1840,28577	0,48995	1,46985
1398,509	34,9341011047363	1840,42859	0,44862	1,34586
1398,609	34,9368095397949	1840,57141	0,25536	0,76606
1398,709	34,9395217895508	1840,71423	0,32659	0,97976
1398,809	34,9422340393066	1840,85706	0,37824	1,13473
1398,909	34,9449462890625	1841,00000	0,39842	1,19525
1399,009	34,9473190307617	1841,12500	0,41574	1,24723
1399,109	34,9496917724609	1841,25000	0,44719	1,34158
1399,209	34,9520645141602	1841,37500	0,48804	1,46411
1399,309	34,9544372558594	1841,49988	0,34307	1,02921
1399,409	34,9568099975586	1841,62500	0,28529	0,85588
1399,509	34,9591827392578	1841,75000	0,35136	1,05408
1399,609	34,961555480957	1841,87500	0,39768	1,19304
1399,709	34,9639282226563	1842,00000	0,40467	1,21401
1399,809	34,9663009643555	1842,12500	0,41323	1,23970
1399,909	34,9686737060547	1842,25012	0,48173	1,44519
1400,009	34,9710464477539	1842,37500	0,47120	1,41360
1400,109	34,9734191894531	1842,50000	0,26745	0,80235
1400,209	34,9757919311523	1842,62500	0,31777	0,95331
1400,309	34,9781646728516	1842,74988	0,36579	1,09737
1400,409	34,9805374145508	1842,87500	0,40253	1,20759
1400,509	34,98291015625	1843,00000	0,41414	1,24243
1400,609	34,9856224060059	1843,14282	0,43428	1,30285
1400,709	34,9883346557617	1843,28564	0,49084	1,47251
1400,809	34,9910469055176	1843,42847	0,39108	1,17324
1400,909	34,9937553405762	1843,57153	0,26959	0,80876
1401,009	34,996467590332	1843,71436	0,33795	1,01386
1401,109	34,9991798400879	1843,85718	0,38973	1,16919
1401,209	35,0018920898438	1844,00000	0,40032	1,20097
1401,309	35,004264831543	1844,12500	0,41799	1,25397
1401,409	35,0066375732422	1844,25012	0,46631	1,39892
1401,509	35,0090103149414	1844,37500	0,48156	1,44466
1401,609	35,0113830566406	1844,50000	0,29701	0,89103
1401,709	35,0137557983398	1844,62500	0,30478	0,91433
1401,809	35,0161285400391	1844,74988	0,35892	1,07675
1401,909	35,0185012817383	1844,87500	0,40536	1,21609
1402,009	35,0208740234375	1845,00000	0,40642	1,21926
1402,109	35,0235862731934	1845,14282	0,42513	1,27540
1402,209	35,026294708252	1845,28564	0,48835	1,46506
1402,309	35,0290069580078	1845,42847	0,44069	1,32208
1402,409	35,0317192077637	1845,57153	0,25670	0,77009
1402,509	35,0344314575195	1845,71436	0,33033	0,99100
1402,609	35,0371398925781	1845,85718	0,37720	1,13161
1402,709	35,039852142334	1846,00000	0,39876	1,19629
1402,809	35,0422248840332	1846,12500	0,41817	1,25450
1402,909	35,0445976257324	1846,25012	0,45142	1,35427
1403,009	35,0469703674316	1846,37500	0,48735	1,46204
1403,109	35,0493431091309	1846,50000	0,34094	1,02283
1403,209	35,0517158508301	1846,62500	0,28547	0,85641
1403,309	35,0540885925293	1846,74988	0,35086	1,05258
1403,409	35,0564613342285	1846,87500	0,39834	1,19503
1403,509	35,0588340759277	1847,00000	0,40532	1,21597
1403,609	35,061206817627	1847,12500	0,41570	1,24711
1403,709	35,0635795593262	1847,25000	0,48380	1,45139
1403,809	35,0659523010254	1847,37500	0,46904	1,40711
1403,909	35,0683250427246	1847,50012	0,26516	0,79548
1404,009	35,0706977844238	1847,62500	0,31915	0,95744
1404,109	35,073070526123	1847,75000	0,36412	1,09236
1404,209	35,0754432678223	1847,87500	0,40456	1,21369
1404,309	35,0778160095215	1848,00000	0,41554	1,24663
1404,409	35,0805282592773	1848,14294	0,43789	1,31367
1404,509	35,0832405090332	1848,28577	0,49107	1,47320
1404,609	35,0859527587891	1848,42859	0,38445	1,15334
1404,709	35,0886611938477	1848,57141	0,27121	0,81364
1404,809	35,0913734436035	1848,71423	0,34204	1,02611
1404,909	35,0940856933594	1848,85718	0,38976	1,16927
1405,009	35,0967979431152	1849,00000	0,40248	1,20745
1405,109	35,0991706848145	1849,12500	0,41916	1,25748
1405,209	35,1015434265137	1849,25000	0,46957	1,40870
1405,309	35,1039161682129	1849,37500	0,48524	1,45571
1405,409	35,1062889099121	1849,50012	0,29270	0,87811
1405,509	35,1086616516113	1849,62500	0,30368	0,91104
1405,609	35,1110343933105	1849,75000	0,36083	1,08248
1405,709	35,1134071350098	1849,87500	0,40479	1,21438
1405,809	35,115779876709	1850,00000	0,40669	1,22007
1405,909	35,1184921264648	1850,14294	0,42487	1,27460
1406,009	35,1212043762207	1850,28577	0,48956	1,46869
1406,109	35,1239166259766	1850,42859	0,43169	1,29506
1406,209	35,1266250610352	1850,57141	0,25745	0,77235
1406,309	35,129337310791	1850,71423	0,33241	0,99722
1406,409	35,1320495605469	1850,85718	0,37701	1,13104
1406,509	35,1347618103027	1851,00000	0,40453	1,21359
1406,609	35,137134552002	1851,12500	0,41770	1,25309
1406,709	35,1395072937012	1851,25000	0,45250	1,35750
1406,809	35,1418800354004	1851,37500	0,48884	1,46652
1406,909	35,1442527770996	1851,50012	0,33414	1,00243
1407,009	35,1466255187988	1851,62500	0,28377	0,85130
1407,109	35,148998260498	1851,75000	0,35709	1,07126
1407,209	35,1513710021973	1851,87500	0,39534	1,18602
1407,309	35,1537437438965	1852,00000	0,40519	1,21556
1407,409	35,1561164855957	1852,12512	0,41650	1,24950
1407,509	35,1584892272949	1852,25012	0,48149	1,44446
1407,609	35,1608619689941	1852,37500	0,46644	1,39933
1407,709	35,1632347106934	1852,50000	0,26129	0,78387
1407,809	35,1656074523926	1852,62500	0,31576	0,94729
1407,909	35,1679801940918	1852,75012	0,36646	1,09937
1408,009	35,170352935791	1852,87500	0,40695	1,22086
1408,109	35,1727256774902	1853,00000	0,41166	1,23498
1408,209	35,1754379272461	1853,14282	0,43820	1,31461
1408,309	35,1781463623047	1853,28564	0,49351	1,48052
1408,409	35,1808586120605	1853,42871	0,37561	1,12684
1408,509	35,1835708618164	1853,57153	0,26968	0,80904
1408,609	35,1862831115723	1853,71436	0,34729	1,04186
1408,709	35,1889915466309	1853,85718	0,38752	1,16256
1408,809	35,1917037963867	1854,00000	0,40253	1,20758
1408,909	35,1940765380859	1854,12512	0,41938	1,25814
1409,009	35,1964492797852	1854,25012	0,46888	1,40663
1409,109	35,1988220214844	1854,37500	0,48179	1,44537
1409,209	35,2011947631836	1854,50000	0,29082	0,87247
1409,309	35,2035675048828	1854,62500	0,29828	0,89485
1409,409	35,205940246582	1854,75012	0,36536	1,09609
1409,509	35,2083129882813	1854,87500	0,40552	1,21654
1409,609	35,2106857299805	1855,00000	0,40289	1,20867
1409,709	35,2133979797363	1855,14282	0,42785	1,28354
1409,809	35,2161102294922	1855,28564	0,48797	1,46391
1409,909	35,218822479248	1855,42871	0,42450	1,27349
1410,009	35,2215309143066	1855,57153	0,25982	0,77947
1410,109	35,2242431640625	1855,71436	0,33426	1,00279
1410,209	35,2269554138184	1855,85718	0,37511	1,12533
1410,309	35,2296676635742	1856,00000	0,40432	1,21297
1410,409	35,2320404052734	1856,12512	0,41550	1,24651
1410,509	35,2344131469727	1856,25012	0,45319	1,35955
1410,609	35,2367858886719	1856,37500	0,49237	1,47710
1410,709	35,2391586303711	1856,50000	0,32875	0,98626
1410,809	35,2415313720703	1856,62500	0,28087	0,84260
1410,909	35,2439041137695	1856,75012	0,36146	1,08438
1411,009	35,2462768554688	1856,87500	0,39485	1,18455
1411,109	35,248649597168	1857,00000	0,40419	1,21256
1411,209	35,2513618469238	1857,14282	0,41696	1,25089
1411,309	35,2540740966797	1857,28564	0,48327	1,44980
1411,409	35,2567863464355	1857,42871	0,46774	1,40322
1411,509	35,2594947814941	1857,57153	0,25856	0,77569
1411,609	35,26220703125	1857,71436	0,31561	0,94682
1411,709	35,2649192810059	1857,85718	0,36889	1,10668
1411,809	35,2676315307617	1858,00000	0,40936	1,22807
1411,909	35,2700042724609	1858,12512	0,41261	1,23783
1412,009	35,2723770141602	1858,25012	0,44279	1,32838
1412,109	35,2747497558594	1858,37500	0,49394	1,48181
1412,209	35,2771224975586	1858,50000	0,37173	1,11518
1412,309	35,2794952392578	1858,62500	0,27378	0,82134
1412,409	35,281867980957	1858,75012	0,34935	1,04804
1412,509	35,2842407226563	1858,87500	0,38652	1,15955
1412,609	35,2866134643555	1859,00000	0,40700	1,22100
1412,709	35,2889862060547	1859,12500	0,41801	1,25401
1412,809	35,2913589477539	1859,24988	0,46906	1,40719
1412,909	35,2937316894531	1859,37500	0,47973	1,43918
1413,009	35,2961044311523	1859,50000	0,28669	0,86007
1413,109	35,2984771728516	1859,62500	0,29723	0,89168
1413,209	35,3008499145508	1859,74988	0,37082	1,11246
1413,309	35,30322265625	1859,87488	0,40853	1,22560
1413,409	35,3055953979492	1860,00000	0,40506	1,21519
1413,509	35,3083076477051	1860,14282	0,43126	1,29379
1413,609	35,3110198974609	1860,28564	0,48949	1,46848
1413,709	35,3137321472168	1860,42847	0,41628	1,24885
1413,809	35,3164405822754	1860,57129	0,26471	0,79414
1413,909	35,3191528320313	1860,71436	0,33289	0,99866
1414,009	35,3218650817871	1860,85718	0,37735	1,13206
1414,109	35,324577331543	1861,00000	0,41024	1,23072
1414,209	35,3269500732422	1861,12500	0,41548	1,24645
1414,309	35,3293228149414	1861,24988	0,45488	1,36463
1414,409	35,3316955566406	1861,37500	0,48997	1,46990
1414,509	35,3340682983398	1861,50000	0,32199	0,96597
1414,609	35,3364410400391	1861,62500	0,28437	0,85312
1414,709	35,3388137817383	1861,74988	0,36673	1,10018
1414,809	35,3411865234375	1861,87488	0,39608	1,18823
1414,909	35,3435592651367	1862,00000	0,40942	1,22826
1415,009	35,3462715148926	1862,14282	0,42239	1,26718
1415,109	35,3489799499512	1862,28564	0,48027	1,44081
1415,209	35,351692199707	1862,42847	0,46566	1,39698
1415,309	35,3544044494629	1862,57129	0,25958	0,77873
1415,409	35,3571166992188	1862,71436	0,31369	0,94106
1415,509	35,3598251342773	1862,85718	0,37080	1,11241
1415,609	35,3625373840332	1863,00000	0,41373	1,24119
1415,709	35,3649101257324	1863,12500	0,41405	1,24216
1415,809	35,3672828674316	1863,24988	0,44352	1,33057
1415,909	35,3696556091309	1863,37500	0,49401	1,48202
1416,009	35,3720283508301	1863,50000	0,36330	1,08991
1416,109	35,3744010925293	1863,62500	0,28032	0,84096
1416,209	35,3767738342285	1863,74988	0,34955	1,04864
1416,309	35,3791465759277	1863,87488	0,38557	1,15672
1416,409	35,381519317627	1864,00000	0,41116	1,23348
1416,509	35,3838920593262	1864,12500	0,41973	1,25919
1416,609	35,3862648010254	1864,25000	0,47190	1,41570
1416,709	35,3886375427246	1864,37500	0,47777	1,43332
1416,809	35,3910102844238	1864,49988	0,28662	0,85986
1416,909	35,393383026123	1864,62500	0,29607	0,88820
1417,009	35,3957557678223	1864,75000	0,37374	1,12121
1417,109	35,3981285095215	1864,87500	0,40892	1,22676
1417,209	35,4005012512207	1865,00000	0,40794	1,22381
1417,309	35,4032135009766	1865,14282	0,43443	1,30328
1417,409	35,4059257507324	1865,28577	0,49172	1,47518
1417,509	35,4086380004883	1865,42859	0,41019	1,23058
1417,609	35,4113464355469	1865,57141	0,27068	0,81205
1417,709	35,4140586853027	1865,71423	0,33017	0,99051
1417,809	35,4167709350586	1865,85706	0,37904	1,13713
1417,909	35,4194831848145	1866,00000	0,40942	1,22825
1418,009	35,4218559265137	1866,12500	0,41569	1,24706
1418,109	35,4242286682129	1866,25000	0,45734	1,37201
1418,209	35,4266014099121	1866,37500	0,48845	1,46536
1418,309	35,4289741516113	1866,49988	0,31910	0,95730
1418,409	35,4313468933105	1866,62500	0,28685	0,86055
1418,509	35,4337196350098	1866,75000	0,36598	1,09793
1418,609	35,436092376709	1866,87500	0,39688	1,19065
1418,709	35,4384651184082	1867,00000	0,41186	1,23558
1418,809	35,4411773681641	1867,14282	0,42122	1,26367
1418,909	35,4438896179199	1867,28577	0,48647	1,45942
1419,009	35,4466018676758	1867,42859	0,46432	1,39296
1419,109	35,4493103027344	1867,57141	0,25611	0,76834
1419,209	35,4520225524902	1867,71423	0,30992	0,92975
1419,309	35,4547348022461	1867,85706	0,37671	1,13014
1419,409	35,457447052002	1868,00000	0,41005	1,23016
1419,509	35,4598197937012	1868,12500	0,41440	1,24321
1419,609	35,4621925354004	1868,25000	0,44457	1,33370
1419,709	35,4645652770996	1868,37500	0,48828	1,46486
1419,809	35,4669380187988	1868,49988	0,35647	1,06942
1419,909	35,469310760498	1868,62500	0,28454	0,85362
1420,009	35,4716835021973	1868,75000	0,34634	1,03901
1420,109	35,4740562438965	1868,87500	0,39006	1,17019
1420,209	35,4764289855957	1869,00000	0,41454	1,24362
1420,309	35,4788017272949	1869,12500	0,41682	1,25047
1420,409	35,4811744689941	1869,25012	0,46980	1,40940
1420,509	35,4835472106934	1869,37500	0,47888	1,43663
1420,609	35,4859199523926	1869,50000	0,27952	0,83856
1420,709	35,4882926940918	1869,62500	0,29778	0,89334
1420,809	35,490665435791	1869,74988	0,37650	1,12949
1420,909	35,4930381774902	1869,87500	0,40616	1,21847
1421,009	35,4954109191895	1870,00000	0,41116	1,23348
1421,109	35,4981231689453	1870,14282	0,43259	1,29777
1421,209	35,5008354187012	1870,28564	0,48865	1,46596
1421,309	35,503547668457	1870,42847	0,40757	1,22270
1421,409	35,5062561035156	1870,57153	0,27272	0,81817
1421,509	35,5089683532715	1870,71436	0,32614	0,97841
1421,609	35,5116806030273	1870,85718	0,38415	1,15245
1421,709	35,5143928527832	1871,00000	0,41427	1,24281
1421,809	35,5167655944824	1871,12500	0,41724	1,25171
1421,909	35,5191383361816	1871,25012	0,45818	1,37455
1422,009	35,5215110778809	1871,37500	0,48773	1,46319
1422,109	35,5238800048828	1871,50000	0,31004	0,93011
1422,209	35,526252746582	1871,62500	0,29097	0,87290
1422,309	35,5286254882813	1871,74988	0,36617	1,09850
1422,409	35,5309982299805	1871,87500	0,39740	1,19220
1422,509	35,5333709716797	1872,00000	0,41371	1,24112
1422,609	35,5360832214355	1872,14282	0,42429	1,27288
1422,709	35,5387954711914	1872,28564	0,48463	1,45388
1422,809	35,5415077209473	1872,42847	0,46265	1,38796
1422,909	35,5442161560059	1872,57153	0,25404	0,76213
1423,009	35,5469284057617	1872,71436	0,30893	0,92679
1423,109	35,5496406555176	1872,85718	0,37955	1,13866
1423,209	35,5523529052734	1873,00000	0,40978	1,22933
1423,309	35,5547256469727	1873,12500	0,41574	1,24723
1423,409	35,5570983886719	1873,25012	0,44459	1,33376
1423,509	35,5594711303711	1873,37500	0,48976	1,46929
1423,609	35,5618438720703	1873,50000	0,35088	1,05265
1423,709	35,5642166137695	1873,62500	0,28744	0,86231
1423,809	35,5665893554688	1873,74988	0,34248	1,02745
1423,909	35,568962097168	1873,87500	0,39046	1,17137
1424,009	35,5713348388672	1874,00000	0,41375	1,24124
1424,109	35,5737075805664	1874,12500	0,41964	1,25893
1424,209	35,5760803222656	1874,25000	0,47478	1,42433
1424,309	35,5784530639648	1874,37500	0,47530	1,42589
1424,409	35,5808258056641	1874,50012	0,27653	0,82958
1424,509	35,5831985473633	1874,62500	0,29846	0,89537
1424,609	35,5855712890625	1874,75000	0,37580	1,12740
1424,709	35,5879440307617	1874,87500	0,40043	1,20130
1424,809	35,5903167724609	1875,00000	0,40902	1,22705
1424,909	35,5930290222168	1875,14294	0,43343	1,30028
1425,009	35,5957412719727	1875,28577	0,48997	1,46992
1425,109	35,5984535217285	1875,42859	0,40119	1,20357
1425,209	35,6011619567871	1875,57141	0,27247	0,81741
1425,309	35,603874206543	1875,71423	0,32415	0,97246
1425,409	35,6065864562988	1875,85718	0,38665	1,15996
1425,509	35,6092987060547	1876,00000	0,40908	1,22723
1425,609	35,6116714477539	1876,12500	0,41640	1,24920
1425,709	35,6140441894531	1876,25000	0,46348	1,39045
1425,809	35,6164169311523	1876,37500	0,48886	1,46658
1425,909	35,6187896728516	1876,50012	0,30597	0,91790
1426,009	35,6211624145508	1876,62500	0,29368	0,88105
1426,109	35,62353515625	1876,75000	0,36216	1,08648
1426,209	35,6259078979492	1876,87500	0,39671	1,19011
1426,309	35,6282806396484	1877,00000	0,41425	1,24276
1426,409	35,6309928894043	1877,14294	0,42074	1,26223
1426,509	35,6337051391602	1877,28577	0,48462	1,45387
1426,609	35,636417388916	1877,42859	0,46097	1,38290
1426,709	35,6391258239746	1877,57141	0,24763	0,74288
1426,809	35,6418380737305	1877,71423	0,30943	0,92828
1426,909	35,6445503234863	1877,85718	0,38429	1,15287
1427,009	35,6472625732422	1878,00000	0,40744	1,22232
1427,109	35,6496353149414	1878,12500	0,41904	1,25711
1427,209	35,6520080566406	1878,25000	0,44896	1,34688
1427,309	35,6543807983398	1878,37500	0,48807	1,46420
1427,409	35,6567535400391	1878,50012	0,34695	1,04084
1427,509	35,6591262817383	1878,62500	0,28893	0,86678
1427,609	35,6614990234375	1878,75000	0,33697	1,01092
1427,709	35,6638717651367	1878,87500	0,39604	1,18812
1427,809	35,6662445068359	1879,00000	0,41454	1,24361
1427,909	35,6686172485352	1879,12512	0,41381	1,24142
1428,009	35,6709899902344	1879,25012	0,47654	1,42961
1428,109	35,6733627319336	1879,37500	0,47431	1,42292
1428,209	35,6757354736328	1879,50000	0,27024	0,81073
1428,309	35,678108215332	1879,62500	0,30360	0,91081
1428,409	35,6804809570313	1879,75012	0,37571	1,12714
1428,509	35,6828536987305	1879,87500	0,40238	1,20713
1428,609	35,6852264404297	1880,00000	0,41612	1,24835
1428,709	35,6879386901855	1880,14282	0,43546	1,30639
1428,809	35,6906471252441	1880,28564	0,48862	1,46585
1428,909	35,693359375	1880,42871	0,39977	1,19932
1429,009	35,6960716247559	1880,57153	0,26940	0,80821
1429,109	35,6987838745117	1880,71436	0,32140	0,96419
1429,209	35,7014923095703	1880,85718	0,39432	1,18295
1429,309	35,7042045593262	1881,00000	0,41028	1,23085
1429,409	35,7065773010254	1881,12512	0,41565	1,24696
1429,509	35,7089500427246	1881,25012	0,46297	1,38892
1429,609	35,7113227844238	1881,37500	0,48576	1,45729
1429,709	35,713695526123	1881,50000	0,30136	0,90407
1429,809	35,7160682678223	1881,62500	0,29900	0,89700
1429,909	35,7184410095215	1881,75012	0,35894	1,07681
1430,009	35,7208137512207	1881,87500	0,39924	1,19771
1430,109	35,7231864929199	1882,00000	0,41604	1,24811
1430,209	35,7258987426758	1882,14282	0,42131	1,26393
1430,309	35,7286109924316	1882,28564	0,48922	1,46767
1430,409	35,7313232421875	1882,42871	0,46087	1,38260
1430,509	35,7340316772461	1882,57153	0,24641	0,73923
1430,609	35,736743927002	1882,71436	0,30962	0,92885
1430,709	35,7394561767578	1882,85718	0,38567	1,15700
1430,809	35,7421684265137	1883,00000	0,40661	1,21983
1430,909	35,7445411682129	1883,12512	0,41869	1,25608
1431,009	35,7469139099121	1883,25012	0,45011	1,35032
1431,109	35,7492866516113	1883,37500	0,48965	1,46896
1431,209	35,7516593933105	1883,50000	0,34152	1,02456
1431,309	35,7540321350098	1883,62500	0,29116	0,87347
1431,409	35,756404876709	1883,75012	0,33400	1,00199
1431,509	35,7587776184082	1883,87500	0,39824	1,19472
1431,609	35,7611503601074	1884,00000	0,41480	1,24441
1431,709	35,7635231018066	1884,12500	0,41262	1,23786
1431,809	35,7658958435059	1884,24988	0,48022	1,44065
1431,909	35,7682685852051	1884,37500	0,47365	1,42096
1432,009	35,7706413269043	1884,50000	0,26590	0,79769
1432,109	35,7730140686035	1884,62500	0,30575	0,91725
1432,209	35,7753868103027	1884,74988	0,37389	1,12168
1432,309	35,777759552002	1884,87488	0,40338	1,21015
1432,409	35,7801322937012	1885,00000	0,41720	1,25161
1432,509	35,782844543457	1885,14282	0,43797	1,31390
1432,609	35,7855567932129	1885,28564	0,49550	1,48649
1432,709	35,7882690429688	1885,42847	0,39895	1,19686
1432,809	35,7909774780273	1885,57129	0,26909	0,80727
1432,909	35,7936897277832	1885,71436	0,31891	0,95672
1433,009	35,7964019775391	1885,85718	0,39694	1,19082
1433,109	35,7991142272949	1886,00000	0,40854	1,22562
1433,209	35,8014869689941	1886,12500	0,41559	1,24676
1433,309	35,8038597106934	1886,24988	0,46829	1,40488
1433,409	35,8062324523926	1886,37500	0,48197	1,44591
1433,509	35,8086051940918	1886,50000	0,29877	0,89631
1433,609	35,810977935791	1886,62500	0,29944	0,89833
1433,709	35,8133506774902	1886,74988	0,35543	1,06629
1433,809	35,8157234191895	1886,87488	0,40449	1,21348
1433,909	35,8180961608887	1887,00000	0,41603	1,24808
1434,009	35,8208084106445	1887,14282	0,42235	1,26706
1434,109	35,8235206604004	1887,28564	0,49298	1,47895
1434,209	35,8262329101563	1887,42847	0,45695	1,37086
1434,309	35,8289413452148	1887,57129	0,24345	0,73035
1434,409	35,8316535949707	1887,71436	0,31268	0,93805
1434,509	35,8343658447266	1887,85718	0,38600	1,15800
1434,609	35,8370780944824	1888,00000	0,40383	1,21150
1434,709	35,8394508361816	1888,12500	0,42015	1,26045
1434,809	35,8418235778809	1888,24988	0,44964	1,34892
1434,909	35,8441963195801	1888,37500	0,48808	1,46423
1435,009	35,8465690612793	1888,50000	0,34274	1,02823
1435,109	35,8489418029785	1888,62500	0,28787	0,86360
1435,209	35,8513145446777	1888,74988	0,33224	0,99672
1435,309	35,853687286377	1888,87488	0,40380	1,21139
1435,409	35,8560600280762	1889,00000	0,41308	1,23925
1435,509	35,8584327697754	1889,12500	0,41525	1,24575
1435,609	35,8608055114746	1889,25000	0,48193	1,44580
1435,709	35,8631782531738	1889,37500	0,47167	1,41502
1435,809	35,8655471801758	1889,49988	0,26345	0,79036
1435,909	35,867919921875	1889,62500	0,30925	0,92774
1436,009	35,8702926635742	1889,75000	0,37141	1,11422
1436,109	35,8726654052734	1889,87500	0,40287	1,20863
1436,209	35,8750381469727	1890,00000	0,41942	1,25826
1436,309	35,8777503967285	1890,14282	0,43467	1,30402
1436,409	35,8804626464844	1890,28577	0,49307	1,47922
1436,509	35,8831748962402	1890,42859	0,39605	1,18816
1436,609	35,8858833312988	1890,57141	0,26669	0,80007
1436,709	35,8885955810547	1890,71423	0,32106	0,96317
1436,809	35,8913078308105	1890,85706	0,39668	1,19005
1436,909	35,8940200805664	1891,00000	0,40583	1,21750
1437,009	35,8963928222656	1891,12500	0,41763	1,25290
1437,109	35,8987655639648	1891,25000	0,46697	1,40092
1437,209	35,9011383056641	1891,37500	0,48277	1,44831
1437,309	35,9035110473633	1891,49988	0,29470	0,88411
1437,409	35,9058837890625	1891,62500	0,30105	0,90316
1437,509	35,9082565307617	1891,75000	0,35175	1,05524
1437,609	35,9106292724609	1891,87500	0,40295	1,20885
1437,709	35,9130020141602	1892,00000	0,41474	1,24421
1437,809	35,915714263916	1892,14282	0,42292	1,26877
1437,909	35,9184265136719	1892,28577	0,49283	1,47848
1438,009	35,9211387634277	1892,42859	0,44988	1,34963
