Time 	Distance	 Laps	 µ	FrictionForce
1973,110	49,3020820617676	2597,37500	0,54528	1,63585
1973,210	49,3044509887695	2597,50000	0,59284	1,77852
1973,310	49,3068237304688	2597,62500	0,55978	1,67933
1973,410	49,309196472168	2597,75000	0,43635	1,30904
1973,510	49,3115692138672	2597,87500	0,54524	1,63572
1973,610	49,3139419555664	2598,00000	0,51513	1,54538
1973,710	49,3166542053223	2598,14282	0,48038	1,44113
1973,810	49,3193664550781	2598,28589	0,47695	1,43085
1973,910	49,322078704834	2598,42871	0,57724	1,73171
1974,010	49,3247871398926	2598,57129	0,57487	1,72461
1974,110	49,3274993896484	2598,71411	0,52924	1,58772
1974,210	49,3302116394043	2598,85693	0,44118	1,32354
1974,310	49,3329238891602	2599,00000	0,55128	1,65384
1974,410	49,3352966308594	2599,12500	0,49542	1,48625
1974,510	49,3376693725586	2599,25000	0,44294	1,32883
1974,610	49,3400421142578	2599,37500	0,53929	1,61787
1974,710	49,342414855957	2599,50000	0,59777	1,79329
1974,810	49,3447875976563	2599,62500	0,56219	1,68658
1974,910	49,3471603393555	2599,75000	0,46717	1,40150
1975,010	49,3495330810547	2599,87500	0,49657	1,48970
1975,110	49,3519058227539	2600,00000	0,52957	1,58871
1975,210	49,3546180725098	2600,14282	0,48080	1,44239
1975,310	49,3573303222656	2600,28589	0,46555	1,39666
1975,410	49,3600425720215	2600,42871	0,56618	1,69854
1975,510	49,3627510070801	2600,57129	0,58459	1,75378
1975,610	49,3654632568359	2600,71411	0,54483	1,63448
1975,710	49,3681755065918	2600,85693	0,42686	1,28059
1975,810	49,3708877563477	2601,00000	0,55709	1,67126
1975,910	49,3732604980469	2601,12500	0,50550	1,51649
1976,010	49,3756332397461	2601,25000	0,45055	1,35165
1976,110	49,3780059814453	2601,37500	0,51681	1,55043
1976,210	49,3803787231445	2601,50000	0,59070	1,77209
1976,310	49,3827514648438	2601,62500	0,56773	1,70320
1976,410	49,385124206543	2601,75000	0,50189	1,50568
1976,510	49,3874969482422	2601,87500	0,45858	1,37573
1976,610	49,3898696899414	2602,00000	0,54364	1,63093
1976,710	49,3922424316406	2602,12500	0,48556	1,45667
1976,810	49,3946151733398	2602,25000	0,45316	1,35947
1976,910	49,3969879150391	2602,37500	0,55543	1,66628
1977,010	49,3993606567383	2602,50000	0,59315	1,77946
1977,110	49,4017333984375	2602,62500	0,55472	1,66417
1977,210	49,4041061401367	2602,75000	0,43348	1,30044
1977,310	49,4064788818359	2602,87500	0,53932	1,61796
1977,410	49,4088516235352	2603,00000	0,51671	1,55014
1977,510	49,411563873291	2603,14282	0,48087	1,44261
1977,610	49,4142761230469	2603,28564	0,47957	1,43870
1977,710	49,4169883728027	2603,42847	0,57697	1,73090
1977,810	49,4196968078613	2603,57153	0,57820	1,73461
1977,910	49,4224090576172	2603,71436	0,52439	1,57318
1978,010	49,425121307373	2603,85718	0,44197	1,32591
1978,110	49,4278335571289	2604,00000	0,55040	1,65120
1978,210	49,4302062988281	2604,12500	0,49285	1,47855
1978,310	49,4325790405273	2604,25000	0,44252	1,32755
1978,410	49,4349517822266	2604,37500	0,54749	1,64246
1978,510	49,4373245239258	2604,50000	0,59185	1,77556
1978,610	49,439697265625	2604,62500	0,56114	1,68343
1978,710	49,4420700073242	2604,75000	0,46842	1,40526
1978,810	49,4444427490234	2604,87500	0,49718	1,49153
1978,910	49,4468154907227	2605,00000	0,52947	1,58842
1979,010	49,4495277404785	2605,14282	0,48141	1,44424
1979,110	49,4522399902344	2605,28564	0,46246	1,38739
1979,210	49,4549522399902	2605,42847	0,57253	1,71760
1979,310	49,4576606750488	2605,57153	0,58804	1,76413
1979,410	49,4603729248047	2605,71436	0,53838	1,61514
1979,510	49,4630851745605	2605,85718	0,43014	1,29042
1979,610	49,4657974243164	2606,00000	0,54887	1,64660
1979,710	49,4681701660156	2606,12500	0,50193	1,50579
1979,810	49,4705429077148	2606,25000	0,45269	1,35809
1979,910	49,4729156494141	2606,37500	0,52193	1,56580
1980,010	49,4752883911133	2606,50000	0,58899	1,76696
1980,110	49,4776573181152	2606,62500	0,57105	1,71316
1980,210	49,4800300598145	2606,75000	0,50059	1,50178
1980,310	49,4824028015137	2606,87500	0,45578	1,36735
1980,410	49,4847755432129	2607,00000	0,54505	1,63514
1980,510	49,4874877929688	2607,14282	0,48362	1,45087
1980,610	49,4902000427246	2607,28564	0,45024	1,35072
1980,710	49,4929122924805	2607,42847	0,56499	1,69497
1980,810	49,4956207275391	2607,57153	0,59300	1,77899
1980,910	49,4983329772949	2607,71436	0,55145	1,65434
1981,010	49,5010452270508	2607,85718	0,43830	1,31491
1981,110	49,5037574768066	2608,00000	0,53749	1,61248
1981,210	49,5061302185059	2608,12500	0,51604	1,54811
1981,310	49,5085029602051	2608,25000	0,48238	1,44714
1981,410	49,5108757019043	2608,37500	0,47945	1,43834
1981,510	49,5132484436035	2608,50000	0,58188	1,74563
1981,610	49,5156211853027	2608,62500	0,57986	1,73959
1981,710	49,517993927002	2608,75000	0,52108	1,56323
1981,810	49,5203666687012	2608,87500	0,44652	1,33957
1981,910	49,5227394104004	2609,00000	0,55577	1,66732
1982,010	49,5251121520996	2609,12500	0,49010	1,47030
1982,110	49,5274848937988	2609,25000	0,44305	1,32915
1982,210	49,529857635498	2609,37500	0,55360	1,66081
1982,310	49,5322303771973	2609,50000	0,58377	1,75130
1982,410	49,5346031188965	2609,62500	0,56255	1,68766
1982,510	49,5369758605957	2609,75000	0,46903	1,40709
1982,610	49,5393486022949	2609,87500	0,50592	1,51775
1982,710	49,5417213439941	2610,00000	0,53215	1,59645
1982,810	49,54443359375	2610,14307	0,48127	1,44380
1982,910	49,5471458435059	2610,28589	0,45831	1,37492
1983,010	49,5498580932617	2610,42871	0,58026	1,74077
1983,110	49,5525665283203	2610,57129	0,58022	1,74067
1983,210	49,5552787780762	2610,71411	0,53565	1,60694
1983,310	49,557991027832	2610,85718	0,43842	1,31526
1983,410	49,5607032775879	2611,00000	0,55658	1,66975
1983,510	49,5630760192871	2611,12500	0,50335	1,51004
1983,610	49,5654487609863	2611,25000	0,45569	1,36707
1983,710	49,5678215026855	2611,37500	0,52391	1,57172
1983,810	49,5701942443848	2611,50000	0,58548	1,75645
1983,910	49,572566986084	2611,62500	0,56932	1,70797
1984,010	49,5749397277832	2611,75000	0,49323	1,47970
1984,110	49,5773124694824	2611,87500	0,46215	1,38646
1984,210	49,5796852111816	2612,00000	0,54655	1,63964
1984,310	49,5823974609375	2612,14307	0,48316	1,44947
1984,410	49,5851097106934	2612,28589	0,44953	1,34858
1984,510	49,5878219604492	2612,42871	0,57343	1,72029
1984,610	49,5905303955078	2612,57129	0,57965	1,73894
1984,710	49,5932426452637	2612,71411	0,55279	1,65837
1984,810	49,5959548950195	2612,85718	0,43553	1,30658
1984,910	49,5986671447754	2613,00000	0,53416	1,60247
1985,010	49,6010398864746	2613,12500	0,52093	1,56279
1985,110	49,6034126281738	2613,25000	0,47848	1,43543
1985,210	49,605785369873	2613,37500	0,47988	1,43965
1985,310	49,6081581115723	2613,50000	0,58409	1,75227
1985,410	49,6105308532715	2613,62500	0,57432	1,72295
1985,510	49,6129035949707	2613,75000	0,51448	1,54342
1985,610	49,6152763366699	2613,87500	0,45015	1,35045
1985,710	49,6176490783691	2614,00000	0,54853	1,64558
1985,810	49,6200218200684	2614,12500	0,48773	1,46320
1985,910	49,6223945617676	2614,25000	0,44887	1,34662
1986,010	49,6247673034668	2614,37500	0,55586	1,66758
1986,110	49,6271362304688	2614,50000	0,57792	1,73375
1986,210	49,629508972168	2614,62500	0,56304	1,68913
1986,310	49,6318817138672	2614,75000	0,46430	1,39291
1986,410	49,6342544555664	2614,87500	0,50016	1,50047
1986,510	49,6366271972656	2615,00000	0,53309	1,59926
1986,610	49,6393394470215	2615,14282	0,48136	1,44407
1986,710	49,6420516967773	2615,28564	0,45760	1,37281
1986,810	49,6447639465332	2615,42871	0,58860	1,76580
1986,910	49,6474723815918	2615,57153	0,57688	1,73065
1987,010	49,6501846313477	2615,71436	0,53033	1,59099
1987,110	49,6528968811035	2615,85718	0,44130	1,32389
1987,210	49,6556091308594	2616,00000	0,55713	1,67140
1987,310	49,6579818725586	2616,12500	0,50124	1,50373
1987,410	49,6603546142578	2616,25000	0,45947	1,37840
1987,510	49,662727355957	2616,37500	0,52078	1,56234
1987,610	49,6651000976563	2616,50000	0,58664	1,75993
1987,710	49,6674728393555	2616,62500	0,57282	1,71846
1987,810	49,6698455810547	2616,75000	0,48741	1,46224
1987,910	49,6722183227539	2616,87500	0,47331	1,41993
1988,010	49,6745910644531	2617,00000	0,54205	1,62615
1988,110	49,677303314209	2617,14282	0,48101	1,44303
1988,210	49,6800155639648	2617,28564	0,45348	1,36044
1988,310	49,6827278137207	2617,42871	0,57677	1,73032
1988,410	49,6854362487793	2617,57153	0,57837	1,73511
1988,510	49,6881484985352	2617,71436	0,55358	1,66073
1988,610	49,690860748291	2617,85718	0,43583	1,30749
1988,710	49,6935729980469	2618,00000	0,54020	1,62060
1988,810	49,6959457397461	2618,12500	0,51555	1,54663
1988,910	49,6983184814453	2618,25000	0,47486	1,42457
1989,010	49,7006912231445	2618,37500	0,48243	1,44729
1989,110	49,7030639648438	2618,50000	0,59562	1,78685
1989,210	49,705436706543	2618,62500	0,57497	1,72491
1989,310	49,7078094482422	2618,75000	0,51134	1,53401
1989,410	49,7101821899414	2618,87500	0,45686	1,37059
1989,510	49,7125549316406	2619,00000	0,54421	1,63262
1989,610	49,7149276733398	2619,12500	0,48826	1,46479
1989,710	49,7173004150391	2619,25000	0,45478	1,36434
1989,810	49,7196731567383	2619,37500	0,55318	1,65955
1989,910	49,7220458984375	2619,50000	0,58230	1,74691
1990,010	49,7244186401367	2619,62500	0,56562	1,69687
1990,110	49,7267913818359	2619,75000	0,46014	1,38043
1990,210	49,7291641235352	2619,87500	0,51136	1,53409
1990,310	49,7315368652344	2620,00000	0,52809	1,58428
1990,410	49,7342491149902	2620,14282	0,48113	1,44338
1990,510	49,7369613647461	2620,28564	0,46160	1,38479
1990,610	49,739673614502	2620,42847	0,59360	1,78081
1990,710	49,7423820495605	2620,57129	0,57412	1,72235
1990,810	49,7450942993164	2620,71436	0,52947	1,58842
1990,910	49,7478065490723	2620,85718	0,44722	1,34166
1991,010	49,7505187988281	2621,00000	0,54177	1,62531
1991,110	49,7528915405273	2621,12500	0,50234	1,50703
1991,210	49,7552642822266	2621,25000	0,45944	1,37832
1991,310	49,7576370239258	2621,37500	0,52243	1,56730
1991,410	49,760009765625	2621,50000	0,58986	1,76959
1991,510	49,7623825073242	2621,62500	0,57364	1,72093
1991,610	49,7647552490234	2621,75000	0,48220	1,44660
1991,710	49,7671279907227	2621,87500	0,48735	1,46204
1991,810	49,7695007324219	2622,00000	0,53716	1,61149
1991,910	49,7722129821777	2622,14282	0,48151	1,44454
1992,010	49,7749252319336	2622,28564	0,46014	1,38041
1992,110	49,7776374816895	2622,42847	0,57897	1,73692
1992,210	49,780345916748	2622,57129	0,57592	1,72775
1992,310	49,7830581665039	2622,71436	0,55173	1,65520
1992,410	49,7857704162598	2622,85718	0,43455	1,30365
1992,510	49,7884826660156	2623,00000	0,54368	1,63103
1992,610	49,7908554077148	2623,12500	0,51634	1,54901
1992,710	49,7932281494141	2623,25000	0,46599	1,39797
1992,810	49,7956008911133	2623,37500	0,49284	1,47851
1992,910	49,7979736328125	2623,50000	0,60090	1,80271
1993,010	49,8003425598145	2623,62500	0,57080	1,71240
1993,110	49,8027153015137	2623,75000	0,50696	1,52087
1993,210	49,8050880432129	2623,87500	0,45846	1,37539
1993,310	49,8074607849121	2624,00000	0,54016	1,62047
1993,410	49,8098335266113	2624,12500	0,48862	1,46586
1993,510	49,8122062683105	2624,25000	0,45948	1,37844
1993,610	49,8145790100098	2624,37500	0,55158	1,65475
1993,710	49,816951751709	2624,50000	0,58440	1,75321
1993,810	49,8193244934082	2624,62500	0,56625	1,69874
1993,910	49,8216972351074	2624,75000	0,44945	1,34834
1994,010	49,8240699768066	2624,87500	0,52036	1,56107
1994,110	49,8264427185059	2625,00000	0,52420	1,57261
1994,210	49,8291549682617	2625,14282	0,48061	1,44182
1994,310	49,8318672180176	2625,28589	0,46903	1,40708
1994,410	49,8345794677734	2625,42871	0,59581	1,78744
1994,510	49,837287902832	2625,57129	0,57341	1,72023
1994,610	49,8400001525879	2625,71411	0,52812	1,58437
1994,710	49,8427124023438	2625,85693	0,44740	1,34220
1994,810	49,8454246520996	2626,00000	0,54506	1,63517
1994,910	49,8477973937988	2626,12500	0,50012	1,50036
1995,010	49,850170135498	2626,25000	0,45620	1,36861
1995,110	49,8525428771973	2626,37500	0,52836	1,58508
1995,210	49,8549156188965	2626,50000	0,59748	1,79244
1995,310	49,8572883605957	2626,62500	0,57019	1,71057
1995,410	49,8596611022949	2626,75000	0,47450	1,42349
1995,510	49,8620338439941	2626,87500	0,49549	1,48646
1995,610	49,8644065856934	2627,00000	0,53208	1,59625
1995,710	49,8671188354492	2627,14282	0,48140	1,44420
1995,810	49,8698310852051	2627,28589	0,46492	1,39477
1995,910	49,8725433349609	2627,42871	0,57634	1,72901
1996,010	49,8752517700195	2627,57129	0,57920	1,73761
1996,110	49,8779640197754	2627,71411	0,55208	1,65623
1996,210	49,8806762695313	2627,85693	0,43177	1,29530
1996,310	49,8833885192871	2628,00000	0,55613	1,66838
1996,410	49,8857612609863	2628,12500	0,51001	1,53002
1996,510	49,8881340026855	2628,25000	0,46043	1,38129
1996,610	49,8905067443848	2628,37500	0,50170	1,50511
1996,710	49,892879486084	2628,50000	0,60473	1,81417
1996,810	49,8952522277832	2628,62500	0,56778	1,70335
1996,910	49,8976249694824	2628,75000	0,50851	1,52552
1997,010	49,8999977111816	2628,87500	0,46363	1,39088
1997,110	49,9023704528809	2629,00000	0,54109	1,62326
1997,210	49,9047431945801	2629,12500	0,48951	1,46853
1997,310	49,9071159362793	2629,25000	0,45787	1,37360
1997,410	49,9094886779785	2629,37500	0,55267	1,65800
1997,510	49,9118614196777	2629,50000	0,59181	1,77544
1997,610	49,914234161377	2629,62500	0,56201	1,68602
1997,710	49,9166069030762	2629,75000	0,44582	1,33746
1997,810	49,9189796447754	2629,87500	0,52964	1,58892
1997,910	49,9213523864746	2630,00000	0,52021	1,56062
1998,010	49,9240646362305	2630,14282	0,48293	1,44879
1998,110	49,9267768859863	2630,28564	0,47373	1,42119
1998,210	49,9294891357422	2630,42847	0,59255	1,77764
1998,310	49,9321975708008	2630,57153	0,57198	1,71593
1998,410	49,9349098205566	2630,71436	0,53014	1,59043
1998,510	49,9376220703125	2630,85718	0,44804	1,34411
1998,610	49,9403343200684	2631,00000	0,54798	1,64394
1998,710	49,9427070617676	2631,12500	0,50046	1,50139
1998,810	49,9450798034668	2631,25000	0,44892	1,34676
1998,910	49,947452545166	2631,37500	0,53728	1,61184
1999,010	49,9498252868652	2631,50000	0,59915	1,79746
1999,110	49,9521980285645	2631,62500	0,56609	1,69827
1999,210	49,9545707702637	2631,75000	0,47313	1,41938
1999,310	49,9569435119629	2631,87500	0,50057	1,50172
1999,410	49,9593162536621	2632,00000	0,53121	1,59363
1999,510	49,962028503418	2632,14282	0,48430	1,45292
1999,610	49,9647369384766	2632,28564	0,46727	1,40181
1999,710	49,9674491882324	2632,42847	0,57589	1,72767
1999,810	49,9701614379883	2632,57153	0,58222	1,74667
1999,910	49,9728736877441	2632,71436	0,54994	1,64983
2000,010	49,9755821228027	2632,85718	0,42815	1,28446
2000,110	49,9782943725586	2633,00000	0,55332	1,65995
2000,210	49,9806671142578	2633,12500	0,51054	1,53161
2000,310	49,983039855957	2633,25000	0,45499	1,36498
2000,410	49,9854125976563	2633,37500	0,51438	1,54314
2000,510	49,9877853393555	2633,50000	0,60461	1,81383
2000,610	49,9901580810547	2633,62500	0,56727	1,70180
2000,710	49,9925308227539	2633,75000	0,50478	1,51434
2000,810	49,9949035644531	2633,87500	0,45881	1,37643
2000,910	49,9972763061523	2634,00000	0,54143	1,62429
2001,010	49,9996490478516	2634,12500	0,48758	1,46275
2001,110	50,0020217895508	2634,25000	0,45866	1,37597
2001,210	50,00439453125	2634,37500	0,55769	1,67307
2001,310	50,0067672729492	2634,50000	0,59464	1,78391
2001,410	50,0091400146484	2634,62500	0,55924	1,67771
2001,510	50,0115127563477	2634,75000	0,43851	1,31553
2001,610	50,0138854980469	2634,87500	0,54577	1,63730
2001,710	50,0162582397461	2635,00000	0,51458	1,54374
2001,810	50,018970489502	2635,14307	0,48578	1,45733
2001,910	50,0216827392578	2635,28589	0,47823	1,43469
2002,010	50,0243949890137	2635,42871	0,58997	1,76990
2002,110	50,0271034240723	2635,57129	0,57564	1,72692
2002,210	50,0298156738281	2635,71411	0,52707	1,58121
2002,310	50,032527923584	2635,85718	0,44425	1,33276
2002,410	50,0352401733398	2636,00000	0,55294	1,65882
2002,510	50,0376129150391	2636,12500	0,49369	1,48107
2002,610	50,0399856567383	2636,25000	0,44707	1,34121
2002,710	50,0423583984375	2636,37500	0,54883	1,64650
2002,810	50,0447311401367	2636,50000	0,59982	1,79945
2002,910	50,0471038818359	2636,62500	0,56293	1,68878
2003,010	50,0494766235352	2636,75000	0,47350	1,42050
2003,110	50,0518493652344	2636,87500	0,49977	1,49932
2003,210	50,0542221069336	2637,00000	0,52966	1,58899
2003,310	50,0569343566895	2637,14307	0,48629	1,45887
2003,410	50,0596466064453	2637,28589	0,46599	1,39797
2003,510	50,0623588562012	2637,42871	0,57814	1,73442
2003,610	50,0650672912598	2637,57129	0,58633	1,75900
2003,710	50,0677795410156	2637,71411	0,54449	1,63346
2003,810	50,0704917907715	2637,85718	0,43140	1,29420
2003,910	50,0732040405273	2638,00000	0,55611	1,66833
2004,010	50,0755767822266	2638,12500	0,50389	1,51168
2004,110	50,0779495239258	2638,25000	0,45548	1,36645
2004,210	50,080322265625	2638,37500	0,52372	1,57116
2004,310	50,0826950073242	2638,50000	0,60028	1,80083
2004,410	50,0850677490234	2638,62500	0,56877	1,70630
2004,510	50,0874404907227	2638,75000	0,50652	1,51958
2004,610	50,0898132324219	2638,87500	0,46289	1,38868
2004,710	50,0921859741211	2639,00000	0,54543	1,63629
2004,810	50,0945587158203	2639,12500	0,48957	1,46870
2004,910	50,0969314575195	2639,25000	0,45439	1,36317
2005,010	50,0993041992188	2639,37500	0,56601	1,69803
2005,110	50,101676940918	2639,50000	0,59591	1,78772
2005,210	50,1040496826172	2639,62500	0,55498	1,66495
2005,310	50,1064224243164	2639,75000	0,43918	1,31753
2005,410	50,1087951660156	2639,87500	0,53833	1,61499
2005,510	50,1111679077148	2640,00000	0,51810	1,55429
2005,610	50,1138801574707	2640,14282	0,48720	1,46159
2005,710	50,1165924072266	2640,28564	0,48396	1,45189
2005,810	50,1193046569824	2640,42871	0,58686	1,76059
2005,910	50,122013092041	2640,57153	0,57587	1,72760
2006,010	50,1247253417969	2640,71436	0,52644	1,57932
2006,110	50,1274375915527	2640,85718	0,44565	1,33695
2006,210	50,1301498413086	2641,00000	0,55243	1,65730
2006,310	50,1325225830078	2641,12500	0,49533	1,48598
2006,410	50,134895324707	2641,25000	0,44812	1,34437
2006,510	50,1372680664063	2641,37500	0,55528	1,66585
2006,610	50,1396408081055	2641,50000	0,59717	1,79152
2006,710	50,1420097351074	2641,62500	0,56262	1,68785
2006,810	50,1443824768066	2641,75000	0,47269	1,41806
2006,910	50,1467552185059	2641,87500	0,50299	1,50897
2007,010	50,1491279602051	2642,00000	0,53306	1,59919
2007,110	50,1518402099609	2642,14282	0,48598	1,45793
2007,210	50,1545524597168	2642,28564	0,46723	1,40170
2007,310	50,1572647094727	2642,42871	0,58236	1,74707
2007,410	50,1599731445313	2642,57153	0,58782	1,76345
2007,510	50,1626853942871	2642,71436	0,54181	1,62544
2007,610	50,165397644043	2642,85718	0,43442	1,30325
2007,710	50,1681098937988	2643,00000	0,55404	1,66213
2007,810	50,170482635498	2643,12500	0,50480	1,51440
2007,910	50,1728553771973	2643,25000	0,45632	1,36895
2008,010	50,1752281188965	2643,37500	0,52725	1,58174
2008,110	50,1776008605957	2643,50000	0,59649	1,78948
2008,210	50,1799736022949	2643,62500	0,57122	1,71367
2008,310	50,1823463439941	2643,75000	0,50019	1,50056
2008,410	50,1847190856934	2643,87500	0,46752	1,40257
2008,510	50,1870918273926	2644,00000	0,54718	1,64155
2008,610	50,1894645690918	2644,12500	0,48607	1,45820
2008,710	50,191837310791	2644,25000	0,45626	1,36876
2008,810	50,1942100524902	2644,37500	0,57486	1,72460
2008,910	50,1965827941895	2644,50000	0,59322	1,77965
2009,010	50,1989555358887	2644,62500	0,55357	1,66070
2009,110	50,2013282775879	2644,75000	0,44245	1,32736
2009,210	50,2037010192871	2644,87500	0,54204	1,62611
2009,310	50,2060737609863	2645,00000	0,51761	1,55284
2009,410	50,2087860107422	2645,14282	0,48646	1,45937
2009,510	50,211498260498	2645,28564	0,48337	1,45012
2009,610	50,2142105102539	2645,42847	0,58965	1,76896
2009,710	50,2169189453125	2645,57129	0,58085	1,74254
2009,810	50,2196311950684	2645,71436	0,51953	1,55858
2009,910	50,2223434448242	2645,85718	0,45174	1,35523
2010,010	50,2250556945801	2646,00000	0,55478	1,66434
2010,110	50,2274284362793	2646,12500	0,49150	1,47451
2010,210	50,2298011779785	2646,25000	0,45068	1,35203
2010,310	50,2321739196777	2646,37500	0,55792	1,67377
2010,410	50,234546661377	2646,50000	0,59278	1,77833
2010,510	50,2369194030762	2646,62500	0,56464	1,69391
2010,610	50,2392921447754	2646,75000	0,47336	1,42007
2010,710	50,2416648864746	2646,87500	0,50025	1,50075
2010,810	50,2440376281738	2647,00000	0,53446	1,60337
2010,910	50,2467498779297	2647,14282	0,48512	1,45535
2011,010	50,2494621276855	2647,28564	0,46343	1,39028
2011,110	50,2521743774414	2647,42847	0,59057	1,77170
2011,210	50,2548828125	2647,57129	0,58616	1,75847
2011,310	50,2575950622559	2647,71436	0,53654	1,60962
2011,410	50,2603073120117	2647,85718	0,44445	1,33334
2011,510	50,2630195617676	2648,00000	0,55056	1,65167
2011,610	50,2653923034668	2648,12500	0,50336	1,51007
2011,710	50,267765045166	2648,25000	0,46066	1,38199
2011,810	50,2701377868652	2648,37500	0,52791	1,58372
2011,910	50,2725105285645	2648,50000	0,59339	1,78016
2012,010	50,2748832702637	2648,62500	0,57444	1,72332
2012,110	50,2772560119629	2648,75000	0,49732	1,49195
2012,210	50,2796287536621	2648,87500	0,46514	1,39541
2012,310	50,2820014953613	2649,00000	0,54853	1,64559
2012,410	50,2847137451172	2649,14282	0,48410	1,45230
2012,510	50,287425994873	2649,28564	0,45666	1,36997
2012,610	50,2901382446289	2649,42847	0,58142	1,74427
2012,710	50,2928466796875	2649,57129	0,58911	1,76733
2012,810	50,2955589294434	2649,71436	0,55114	1,65342
2012,910	50,2982711791992	2649,85718	0,44325	1,32975
2013,010	50,3009834289551	2650,00000	0,54163	1,62489
2013,110	50,3033561706543	2650,12500	0,51776	1,55328
2013,210	50,3057289123535	2650,25000	0,48481	1,45444
2013,310	50,3081016540527	2650,37500	0,48600	1,45800
2013,410	50,3104705810547	2650,50000	0,59397	1,78191
2013,510	50,3128433227539	2650,62500	0,57922	1,73766
2013,610	50,3152160644531	2650,75000	0,51627	1,54880
2013,710	50,3175888061523	2650,87500	0,45460	1,36381
2013,810	50,3199615478516	2651,00000	0,55228	1,65685
2013,910	50,3223342895508	2651,12500	0,49153	1,47459
2014,010	50,32470703125	2651,25000	0,45208	1,35623
2014,110	50,3270797729492	2651,37500	0,56249	1,68747
2014,210	50,3294525146484	2651,50000	0,58899	1,76698
2014,310	50,3318252563477	2651,62500	0,56477	1,69430
2014,410	50,3341979980469	2651,75000	0,47083	1,41248
2014,510	50,3365707397461	2651,87500	0,50364	1,51091
2014,610	50,3389434814453	2652,00000	0,53500	1,60499
2014,710	50,3416557312012	2652,14282	0,48406	1,45219
2014,810	50,344367980957	2652,28589	0,46414	1,39241
2014,910	50,3470802307129	2652,42871	0,59803	1,79410
2015,010	50,3497886657715	2652,57129	0,58331	1,74993
2015,110	50,3525009155273	2652,71411	0,53206	1,59617
2015,210	50,3552131652832	2652,85693	0,44833	1,34499
2015,310	50,3579254150391	2653,00000	0,54579	1,63737
2015,410	50,3602981567383	2653,12500	0,50273	1,50819
2015,510	50,3626708984375	2653,25000	0,46247	1,38740
2015,610	50,3650436401367	2653,37500	0,52971	1,58914
2015,710	50,3674163818359	2653,50000	0,59732	1,79196
2015,810	50,3697891235352	2653,62500	0,57489	1,72468
2015,910	50,3721618652344	2653,75000	0,48969	1,46906
2016,010	50,3745346069336	2653,87500	0,47718	1,43155
2016,110	50,3769073486328	2654,00000	0,54199	1,62596
2016,210	50,3796195983887	2654,14282	0,48209	1,44627
2016,310	50,3823318481445	2654,28589	0,46064	1,38192
2016,410	50,3850440979004	2654,42871	0,58578	1,75734
2016,510	50,387752532959	2654,57129	0,58631	1,75893
2016,610	50,3904647827148	2654,71411	0,55431	1,66294
2016,710	50,3931770324707	2654,85693	0,44200	1,32601
2016,810	50,3958892822266	2655,00000	0,53987	1,61962
2016,910	50,3982620239258	2655,12500	0,51929	1,55787
2017,010	50,400634765625	2655,25000	0,47847	1,43540
2017,110	50,4030075073242	2655,37500	0,49159	1,47476
2017,210	50,4053802490234	2655,50000	0,60326	1,80979
2017,310	50,4077529907227	2655,62500	0,57717	1,73150
2017,410	50,4101257324219	2655,75000	0,51151	1,53454
2017,510	50,4124984741211	2655,87500	0,45986	1,37957
2017,610	50,4148712158203	2656,00000	0,54777	1,64330
2017,710	50,4172439575195	2656,12500	0,49046	1,47138
2017,810	50,4196166992188	2656,25000	0,45967	1,37902
2017,910	50,421989440918	2656,37500	0,56261	1,68782
2018,010	50,4243621826172	2656,50000	0,59092	1,77277
2018,110	50,4267349243164	2656,62500	0,56649	1,69948
2018,210	50,4291076660156	2656,75000	0,46279	1,38838
2018,310	50,4314804077148	2656,87500	0,51334	1,54001
2018,410	50,4338531494141	2657,00000	0,53272	1,59817
2018,510	50,4365653991699	2657,14282	0,48306	1,44919
2018,610	50,4392776489258	2657,28564	0,46646	1,39939
2018,710	50,4419898986816	2657,42847	0,60310	1,80929
2018,810	50,4446983337402	2657,57153	0,57902	1,73705
2018,910	50,4474105834961	2657,71436	0,53353	1,60058
2019,010	50,450122833252	2657,85718	0,45157	1,35471
2019,110	50,4528350830078	2658,00000	0,54568	1,63705
2019,210	50,455207824707	2658,12500	0,50391	1,51173
2019,310	50,4575805664063	2658,25000	0,46446	1,39339
2019,410	50,4599533081055	2658,37500	0,53169	1,59508
2019,510	50,4623260498047	2658,50000	0,59628	1,78885
2019,610	50,4646987915039	2658,62500	0,57442	1,72327
2019,710	50,4670715332031	2658,75000	0,48571	1,45712
2019,810	50,4694442749023	2658,87500	0,48460	1,45381
2019,910	50,4718170166016	2659,00000	0,54280	1,62840
2020,010	50,4745292663574	2659,14282	0,48240	1,44720
2020,110	50,477237701416	2659,28564	0,46610	1,39829
2020,210	50,4799499511719	2659,42847	0,58550	1,75650
2020,310	50,4826622009277	2659,57153	0,58295	1,74886
2020,410	50,4853744506836	2659,71436	0,55431	1,66294
2020,510	50,4880828857422	2659,85718	0,44349	1,33047
2020,610	50,490795135498	2660,00000	0,54744	1,64231
2020,710	50,4931678771973	2660,12500	0,51840	1,55520
2020,810	50,4955406188965	2660,25000	0,47398	1,42193
2020,910	50,4979133605957	2660,37500	0,49912	1,49737
2021,010	50,5002861022949	2660,50000	0,60529	1,81588
2021,110	50,5026588439941	2660,62500	0,57445	1,72334
2021,210	50,5050315856934	2660,75000	0,50966	1,52898
2021,310	50,5074043273926	2660,87500	0,46895	1,40684
